"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070661","GO:0070661","leukocyte proliferation","4/5","348/18903",5.56439961122959e-07,3.82306985053892e-05,6.68417043082688e-06,"BCL2L1/FADD/TP53/PTEN",4
"GO:0070997","GO:0070997","neuron death","4/5","368/18903",6.95871359338103e-07,4.51543193170502e-05,7.89468091880654e-06,"AKT1/BCL2L1/FADD/TP53",4
"GO:0097194","GO:0097194","execution phase of apoptosis","3/5","84/18903",8.41108085219554e-07,5.09137581500749e-05,8.90164841484727e-06,"AKT1/BCL2L1/TP53",3
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","3/5","85/18903",8.7181092722731e-07,5.09137581500749e-05,8.90164841484727e-06,"BCL2L1/FADD/PTEN",3
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","3/5","108/18903",1.79872127598242e-06,0.00010004316430226,1.74913246887514e-05,"AKT1/BCL2L1/TP53",3
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","3/5","135/18903",3.52537994184434e-06,0.000187165626003372,3.27236224266891e-05,"FADD/TP53/PTEN",3
"GO:0036462","GO:0036462","TRAIL-activated apoptotic signaling pathway","2/5","13/18903",4.36094400531261e-06,0.00022146011296544,3.8719594372112e-05,"FADD/PTEN",2
"GO:0010821","GO:0010821","regulation of mitochondrion organization","3/5","150/18903",4.84100188755597e-06,0.00023559542519439,4.11909809730639e-05,"AKT1/BCL2L1/TP53",3
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","3/5","159/18903",5.76816807061161e-06,0.000269488812258975,4.71168255031012e-05,"AKT1/TP53/PTEN",3
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","3/5","172/18903",7.30477289425002e-06,0.000328152874634001,5.73735198981581e-05,"AKT1/BCL2L1/TP53",3
"GO:0071453","GO:0071453","cellular response to oxygen levels","3/5","175/18903",7.69418416548882e-06,0.000332844707603368,5.81938295557439e-05,"AKT1/TP53/PTEN",3
"GO:0043217","GO:0043217","myelin maintenance","2/5","18/18903",8.54963302605792e-06,0.000356641834801273,6.2354466430648e-05,"AKT1/PTEN",2
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","3/5","185/18903",9.09123448695683e-06,0.000366157306233296,6.40181303255763e-05,"AKT1/TP53/PTEN",3
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","2/5","21/18903",1.1731064013808e-05,0.000456729425604259,7.98535585501319e-05,"AKT1/BCL2L1",2
"GO:0042098","GO:0042098","T cell proliferation","3/5","212/18903",1.36798833711924e-05,0.000506408317385923,8.85393056712952e-05,"FADD/TP53/PTEN",3
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","3/5","213/18903",1.38742004763267e-05,0.000506408317385923,8.85393056712952e-05,"AKT1/TP53/PTEN",3
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","3/5","243/18903",2.05876126246005e-05,0.000728676713501013,0.000127400218474402,"BCL2L1/FADD/PTEN",3
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","3/5","250/18903",2.2413767799724e-05,0.000756225062245049,0.000132216710594394,"AKT1/TP53/PTEN",3
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis","2/5","29/18903",2.26608537487814e-05,0.000756225062245049,0.000132216710594394,"BCL2L1/TP53",2
"GO:0051402","GO:0051402","neuron apoptotic process","3/5","255/18903",2.37817769292637e-05,0.000766363160975985,0.000133989233263645,"BCL2L1/FADD/TP53",3
"GO:0071480","GO:0071480","cellular response to gamma radiation","2/5","30/18903",2.42769152021502e-05,0.000766363160975985,0.000133989233263645,"BCL2L1/TP53",2
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","3/5","269/18903",2.79036482443428e-05,0.000857670030247169,0.000149953123529155,"BCL2L1/FADD/PTEN",3
"GO:0051348","GO:0051348","negative regulation of transferase activity","3/5","276/18903",3.01308429239506e-05,0.000881011157557568,0.00015403403439633,"AKT1/TP53/PTEN",3
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","3/5","280/18903",3.14547821387096e-05,0.000881011157557568,0.00015403403439633,"AKT1/TP53/PTEN",3
"GO:0016242","GO:0016242","negative regulation of macroautophagy","2/5","35/18903",3.31887764833331e-05,0.000881011157557568,0.00015403403439633,"AKT1/TP53",2
"GO:0062098","GO:0062098","regulation of programmed necrotic cell death","2/5","35/18903",3.31887764833331e-05,0.000881011157557568,0.00015403403439633,"FADD/TP53",2
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","2/5","35/18903",3.31887764833331e-05,0.000881011157557568,0.00015403403439633,"AKT1/BCL2L1",2
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/5","35/18903",3.31887764833331e-05,0.000881011157557568,0.00015403403439633,"AKT1/BCL2L1",2
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","3/5","296/18903",3.71349918878444e-05,0.000962059685418927,0.000168204379029625,"AKT1/TP53/PTEN",3
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","3/5","298/18903",3.78893369257454e-05,0.000962059685418927,0.000168204379029625,"AKT1/BCL2L1/TP53",3
"GO:0046651","GO:0046651","lymphocyte proliferation","3/5","305/18903",4.0609220891978e-05,0.00100918234046448,0.000176443199396276,"FADD/TP53/PTEN",3
"GO:0036293","GO:0036293","response to decreased oxygen levels","3/5","309/18903",4.2219854725007e-05,0.00101613626625271,0.000177659008339065,"AKT1/TP53/PTEN",3
"GO:0042063","GO:0042063","gliogenesis","3/5","310/18903",4.26290043205334e-05,0.00101613626625271,0.000177659008339065,"AKT1/TP53/PTEN",3
"GO:0070232","GO:0070232","regulation of T cell apoptotic process","2/5","41/18903",4.5710095364728e-05,0.00106778782772005,0.000186689652647521,"FADD/TP53",2
"GO:0043029","GO:0043029","T cell homeostasis","2/5","42/18903",4.79905162607888e-05,0.00109907692142356,0.000192160168309454,"AKT1/FADD",2
"GO:1901214","GO:1901214","regulation of neuron death","3/5","325/18903",4.90842406911991e-05,0.00110250756014078,0.000192759973564628,"AKT1/BCL2L1/TP53",3
"GO:0070482","GO:0070482","response to oxygen levels","3/5","337/18903",5.4689816334934e-05,0.00119315956503523,0.000208609368796715,"AKT1/TP53/PTEN",3
"GO:0048512","GO:0048512","circadian behavior","2/5","45/18903",5.51631990684096e-05,0.00119315956503523,0.000208609368796715,"TP53/PTEN",2
"GO:0070266","GO:0070266","necroptotic process","2/5","46/18903",5.76645078757375e-05,0.0012027168785511,0.000210280348268667,"FADD/TP53",2
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/5","46/18903",5.76645078757375e-05,0.0012027168785511,0.000210280348268667,"AKT1/BCL2L1",2
"GO:0007622","GO:0007622","rhythmic behavior","2/5","47/18903",6.02209945416437e-05,0.00123400213376561,0.000215750192817708,"TP53/PTEN",2
"GO:0031641","GO:0031641","regulation of myelination","2/5","48/18903",6.28326414240561e-05,0.00125374858444415,0.000219202618404979,"AKT1/PTEN",2
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","3/5","354/18903",6.33314781525726e-05,0.00125374858444415,0.000219202618404979,"AKT1/TP53/PTEN",3
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/5","50/18903",6.82213452841706e-05,0.00130627100478543,0.00022838552174511,"BCL2L1/PTEN",2
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","2/5","50/18903",6.82213452841706e-05,0.00130627100478543,0.00022838552174511,"FADD/PTEN",2
"GO:0010639","GO:0010639","negative regulation of organelle organization","3/5","366/18903",6.99447574382308e-05,0.00131766897883635,0.000230378318217602,"AKT1/BCL2L1/TP53",3
"GO:0045862","GO:0045862","positive regulation of proteolysis","3/5","372/18903",7.34156686290532e-05,0.00133740640286177,0.000233829165604888,"AKT1/FADD/PTEN",3
"GO:0010939","GO:0010939","regulation of necrotic cell death","2/5","52/18903",7.38304783757324e-05,0.00133740640286177,0.000233829165604888,"FADD/TP53",2
"GO:0050863","GO:0050863","regulation of T cell activation","3/5","376/18903",7.57916055037208e-05,0.00133740640286177,0.000233829165604888,"AKT1/FADD/PTEN",3
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","3/5","377/18903",7.63934112625183e-05,0.00133740640286177,0.000233829165604888,"AKT1/FADD/PTEN",3
"GO:0097300","GO:0097300","programmed necrotic cell death","2/5","53/18903",7.67176618079954e-05,0.00133740640286177,0.000233829165604888,"FADD/TP53",2
"GO:0044282","GO:0044282","small molecule catabolic process","3/5","385/18903",8.13217113235612e-05,0.00137919399435892,0.000241135215307886,"AKT1/TP53/PTEN",3
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","2/5","55/18903",8.26571743194557e-05,0.00137919399435892,0.000241135215307886,"BCL2L1/FADD",2
"GO:2000772","GO:2000772","regulation of cellular senescence","2/5","55/18903",8.26571743194557e-05,0.00137919399435892,0.000241135215307886,"TP53/PTEN",2
"GO:0001701","GO:0001701","in utero embryonic development","3/5","393/18903",8.64552584273639e-05,0.00142224988511494,0.000248663011636895,"AKT1/BCL2L1/TP53",3
"GO:0010332","GO:0010332","response to gamma radiation","2/5","57/18903",8.88167635582419e-05,0.00144080527550037,0.000251907194887411,"BCL2L1/TP53",2
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","3/5","414/18903",0.000100936658358669,0.0016149865337387,0.000282360659287408,"AKT1/FADD/PTEN",3
"GO:0046902","GO:0046902","regulation of mitochondrial membrane permeability","2/5","62/18903",0.000105177647640918,0.00166010124925124,0.000290248415964979,"BCL2L1/TP53",2
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","2/5","63/18903",0.000108614582633651,0.00169149110021473,0.000295736547802503,"BCL2L1/TP53",2
"GO:0042391","GO:0042391","regulation of membrane potential","3/5","431/18903",0.000113765120396215,0.00174839027135236,0.000305684672532766,"AKT1/BCL2L1/PTEN",3
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","3/5","440/18903",0.000120971247657061,0.00180064191271364,0.000314820233477331,"AKT1/TP53/PTEN",3
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","3/5","441/18903",0.000121789992383885,0.00180064191271364,0.000314820233477331,"AKT1/TP53/PTEN",3
"GO:0048732","GO:0048732","gland development","3/5","441/18903",0.000121789992383885,0.00180064191271364,0.000314820233477331,"AKT1/FADD/PTEN",3
"GO:0002683","GO:0002683","negative regulation of immune system process","3/5","449/18903",0.000128471668350783,0.00182686565257219,0.000319405133921238,"AKT1/FADD/PTEN",3
"GO:0002260","GO:0002260","lymphocyte homeostasis","2/5","69/18903",0.000130388021724997,0.00182686565257219,0.000319405133921238,"AKT1/FADD",2
"GO:2000401","GO:2000401","regulation of lymphocyte migration","2/5","69/18903",0.000130388021724997,0.00182686565257219,0.000319405133921238,"AKT1/FADD",2
"GO:0009314","GO:0009314","response to radiation","3/5","452/18903",0.00013103817331553,0.00182686565257219,0.000319405133921238,"AKT1/BCL2L1/TP53",3
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","3/5","453/18903",0.000131901115159296,0.00182686565257219,0.000319405133921238,"AKT1/TP53/PTEN",3
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","2/5","70/18903",0.000134208735614729,0.00182686565257219,0.000319405133921238,"AKT1/BCL2L1",2
"GO:0051960","GO:0051960","regulation of nervous system development","3/5","456/18903",0.00013451236825446,0.00182686565257219,0.000319405133921238,"AKT1/TP53/PTEN",3
"GO:0070265","GO:0070265","necrotic cell death","2/5","72/18903",0.000142014411492814,0.00190658428302997,0.000333342962245686,"FADD/TP53",2
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","3/5","473/18903",0.000149953992372381,0.00199029844421524,0.000347979360289975,"AKT1/TP53/PTEN",3
"GO:0071479","GO:0071479","cellular response to ionizing radiation","2/5","75/18903",0.000154133281978827,0.00202278284664349,0.000353658861075015,"BCL2L1/TP53",2
"GO:0050673","GO:0050673","epithelial cell proliferation","3/5","481/18903",0.000157606870302559,0.00204538693903765,0.00035761091039411,"AKT1/BCL2L1/PTEN",3
"GO:0090559","GO:0090559","regulation of membrane permeability","2/5","77/18903",0.000162485895142725,0.00208553324754619,0.000364630001824046,"BCL2L1/TP53",2
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","3/5","490/18903",0.000166518398771543,0.00211405967136045,0.000369617498417383,"AKT1/FADD/PTEN",3
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","3/5","496/18903",0.0001726396954663,0.00216820606779181,0.000379084334130867,"AKT1/FADD/TP53",3
"GO:0033555","GO:0033555","multicellular organismal response to stress","2/5","81/18903",0.000179846568179707,0.00223468927270104,0.000390708110043261,"AKT1/PTEN",2
"GO:0033077","GO:0033077","T cell differentiation in thymus","2/5","86/18903",0.000202774924288172,0.0024930643323009,0.000435881831710864,"FADD/TP53",2
"GO:0010507","GO:0010507","negative regulation of autophagy","2/5","87/18903",0.00020752408874867,0.00249884675936543,0.000436892818418253,"AKT1/TP53",2
"GO:2000134","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","2/5","87/18903",0.00020752408874867,0.00249884675936543,0.000436892818418253,"TP53/PTEN",2
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","2/5","98/18903",0.000263355194507308,0.00313876395086261,0.000548774519166678,"TP53/PTEN",2
"GO:0043279","GO:0043279","response to alkaloid","2/5","99/18903",0.000268756684848046,0.00313907807902518,0.000548829440637062,"BCL2L1/FADD",2
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","2/5","99/18903",0.000268756684848046,0.00313907807902518,0.000548829440637062,"AKT1/BCL2L1",2
"GO:0001776","GO:0001776","leukocyte homeostasis","2/5","100/18903",0.000274212421887129,0.00317109018578383,0.000554426366296019,"AKT1/FADD",2
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","2/5","101/18903",0.00027972238813122,0.0032030955817379,0.000560022118652805,"AKT1/BCL2L1",2
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/5","102/18903",0.000285286566089783,0.00320398758839295,0.000560178075115566,"BCL2L1/TP53",2
"GO:0031341","GO:0031341","regulation of cell killing","2/5","102/18903",0.000285286566089783,0.00320398758839295,0.000560178075115566,"BCL2L1/FADD",2
"GO:0046620","GO:0046620","regulation of organ growth","2/5","103/18903",0.000290904938275082,0.00320544309344619,0.00056043255238695,"AKT1/PTEN",2
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","2/5","103/18903",0.000290904938275082,0.00320544309344619,0.00056043255238695,"AKT1/BCL2L1",2
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","2/5","105/18903",0.000302304195388949,0.00329991869359152,0.000576950456521949,"AKT1/TP53",2
"GO:0010906","GO:0010906","regulation of glucose metabolic process","2/5","107/18903",0.000313920019626946,0.00339498687892846,0.000593571966935942,"AKT1/TP53",2
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","2/5","108/18903",0.000319809100727909,0.00339579117863816,0.000593712588911142,"AKT1/TP53",2
"GO:0090398","GO:0090398","cellular senescence","2/5","108/18903",0.000319809100727909,0.00339579117863816,0.000593712588911142,"TP53/PTEN",2
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","2/5","110/18903",0.000331749513539081,0.00349084172805087,0.000610331015899305,"AKT1/PTEN",2
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/5","117/18903",0.000375242756208833,0.00387861539160988,0.000678128502137993,"AKT1/PTEN",2
"GO:0021782","GO:0021782","glial cell development","2/5","117/18903",0.000375242756208833,0.00387861539160988,0.000678128502137993,"AKT1/PTEN",2
"GO:0007006","GO:0007006","mitochondrial membrane organization","2/5","120/18903",0.000394692050065796,0.00400869838675522,0.000700871924144297,"BCL2L1/TP53",2
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","2/5","120/18903",0.000394692050065796,0.00400869838675522,0.000700871924144297,"AKT1/PTEN",2
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","2/5","122/18903",0.000407927674668362,0.00410740968976419,0.000718130389162089,"AKT1/PTEN",2
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","2/5","123/18903",0.000414626263275343,0.00413588485438204,0.000723108923711352,"AKT1/FADD",2
"GO:0060079","GO:0060079","excitatory postsynaptic potential","2/5","124/18903",0.000421378679513239,0.00413588485438204,0.000723108923711352,"AKT1/PTEN",2
"GO:0072676","GO:0072676","lymphocyte migration","2/5","124/18903",0.000421378679513239,0.00413588485438204,0.000723108923711352,"AKT1/FADD",2
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery","2/5","125/18903",0.000428184905955878,0.00416766641797055,0.00072866554171439,"AKT1/BCL2L1",2
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","2/5","130/18903",0.000463022581520027,0.00446950723318505,0.000781438719572729,"AKT1/PTEN",2
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","2/5","134/18903",0.000491859529219113,0.0047089502469502,0.000823302404387471,"AKT1/TP53",2
"GO:1903052","GO:1903052","positive regulation of proteolysis involved in protein catabolic process","2/5","136/18903",0.000506599889252145,0.00481063959875208,0.000841081544843099,"AKT1/PTEN",2
"GO:0042552","GO:0042552","myelination","2/5","142/18903",0.000552106844392831,0.00513191351899805,0.000897252363631598,"AKT1/PTEN",2
"GO:0010212","GO:0010212","response to ionizing radiation","2/5","143/18903",0.000559878677832572,0.00513191351899805,0.000897252363631598,"BCL2L1/TP53",2
"GO:0030534","GO:0030534","adult behavior","2/5","143/18903",0.000559878677832572,0.00513191351899805,0.000897252363631598,"FADD/PTEN",2
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","2/5","143/18903",0.000559878677832572,0.00513191351899805,0.000897252363631598,"AKT1/PTEN",2
"GO:0007272","GO:0007272","ensheathment of neurons","2/5","144/18903",0.000567703990910885,0.00513191351899805,0.000897252363631598,"AKT1/PTEN",2
"GO:0008366","GO:0008366","axon ensheathment","2/5","144/18903",0.000567703990910885,0.00513191351899805,0.000897252363631598,"AKT1/PTEN",2
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","2/5","145/18903",0.000575582766257486,0.00513191351899805,0.000897252363631598,"AKT1/PTEN",2
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","2/5","145/18903",0.000575582766257486,0.00513191351899805,0.000897252363631598,"AKT1/PTEN",2
"GO:0050768","GO:0050768","negative regulation of neurogenesis","2/5","146/18903",0.000583514986504883,0.0051632235169523,0.000902726534146311,"TP53/PTEN",2
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/5","147/18903",0.000591500634288378,0.0051945318860814,0.00090820041988085,"AKT1/PTEN",2
"GO:0009411","GO:0009411","response to UV","2/5","149/18903",0.000607632143018816,0.00525714328182205,0.000919147257276026,"AKT1/TP53",2
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","2/5","149/18903",0.000607632143018816,0.00525714328182205,0.000919147257276026,"BCL2L1/FADD",2
"GO:0051961","GO:0051961","negative regulation of nervous system development","2/5","151/18903",0.000623977153587037,0.00531974682766175,0.00093009272221195,"TP53/PTEN",2
"GO:0071456","GO:0071456","cellular response to hypoxia","2/5","151/18903",0.000623977153587037,0.00531974682766175,0.00093009272221195,"TP53/PTEN",2
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","2/5","155/18903",0.000657307125013059,0.00556329508706705,0.000972674159058226,"AKT1/TP53",2
"GO:0016241","GO:0016241","regulation of macroautophagy","2/5","160/18903",0.00070016806540047,0.0058834266214946,0.00102864524564704,"AKT1/TP53",2
"GO:0006606","GO:0006606","protein import into nucleus","2/5","165/18903",0.000744358624011075,0.00621007766317811,0.00108575618840713,"AKT1/TP53",2
"GO:0007009","GO:0007009","plasma membrane organization","2/5","166/18903",0.00075335609939937,0.00624056683757776,0.0010910868479543,"AKT1/PTEN",2
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","2/5","167/18903",0.000762406655615783,0.00627106319548756,0.00109641876345042,"BCL2L1/FADD",2
"GO:0051170","GO:0051170","import into nucleus","2/5","169/18903",0.000780666941311288,0.00637635655560548,0.00111482802071689,"AKT1/TP53",2
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","2/5","170/18903",0.000789876636186515,0.00640677716017951,0.00112014669166801,"AKT1/PTEN",2
"GO:1905475","GO:1905475","regulation of protein localization to membrane","2/5","172/18903",0.000808455043503161,0.00651224476421856,0.00113858641335472,"AKT1/BCL2L1",2
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","2/5","173/18903",0.000817823721357437,0.0065425897708595,0.0011438918669311,"AKT1/TP53",2
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","2/5","175/18903",0.000836719939010944,0.00664822373309376,0.00116236067431524,"AKT1/PTEN",2
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","2/5","178/18903",0.000865461161096304,0.00683012592000326,0.00119416404873885,"AKT1/PTEN",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","2/5","179/18903",0.000875147338170345,0.00686021537572458,0.00119942482235992,"AKT1/PTEN",2
"GO:0035265","GO:0035265","organ growth","2/5","180/18903",0.000884886371310399,0.00689031521127031,0.00120468741076644,"AKT1/PTEN",2
"GO:0042129","GO:0042129","regulation of T cell proliferation","2/5","182/18903",0.00090452293671177,0.00695054467157466,0.0012152177958593,"FADD/PTEN",2
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","2/5","182/18903",0.00090452293671177,0.00695054467157466,0.0012152177958593,"AKT1/PTEN",2
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","2/5","186/18903",0.000944429580618078,0.00720695433992738,0.00126004789288564,"AKT1/TP53",2
"GO:0006006","GO:0006006","glucose metabolic process","2/5","188/18903",0.000964699383005265,0.00720695433992738,0.00126004789288564,"AKT1/TP53",2
"GO:0010721","GO:0010721","negative regulation of cell development","2/5","188/18903",0.000964699383005265,0.00720695433992738,0.00126004789288564,"TP53/PTEN",2
"GO:0001906","GO:0001906","cell killing","2/5","189/18903",0.000974913343928532,0.00720695433992738,0.00126004789288564,"BCL2L1/FADD",2
"GO:0006839","GO:0006839","mitochondrial transport","2/5","189/18903",0.000974913343928532,0.00720695433992738,0.00126004789288564,"BCL2L1/TP53",2
"GO:0071478","GO:0071478","cellular response to radiation","2/5","189/18903",0.000974913343928532,0.00720695433992738,0.00126004789288564,"BCL2L1/TP53",2
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","2/5","194/18903",0.0010267730561318,0.00754258446265376,0.00131872871823615,"TP53/PTEN",2
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","2/5","202/18903",0.00111248276042002,0.00812112415106614,0.00141987931264134,"AKT1/PTEN",2
"GO:1901654","GO:1901654","response to ketone","2/5","205/18903",0.00114548995569781,0.0083101383121431,0.0014529261288354,"AKT1/BCL2L1",2
"GO:0071674","GO:0071674","mononuclear cell migration","2/5","206/18903",0.00115659719296539,0.00833892297150353,0.00145795877475819,"AKT1/FADD",2
"GO:0007623","GO:0007623","circadian rhythm","2/5","210/18903",0.00120154987766131,0.00855737961651466,0.00149615324946273,"TP53/PTEN",2
"GO:0031396","GO:0031396","regulation of protein ubiquitination","2/5","210/18903",0.00120154987766131,0.00855737961651466,0.00149615324946273,"AKT1/PTEN",2
"GO:0030258","GO:0030258","lipid modification","2/5","213/18903",0.00123581383229237,0.0087480639764696,0.00152949207951974,"AKT1/PTEN",2
"GO:0050821","GO:0050821","protein stabilization","2/5","214/18903",0.00124733971430966,0.00877646256815473,0.00153445722622748,"TP53/PTEN",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","2/5","216/18903",0.00127054822099864,0.00888622947381082,0.0015536486282618,"AKT1/PTEN",2
"GO:0043491","GO:0043491","protein kinase B signaling","2/5","218/18903",0.00129396560342378,0.00889030485175869,0.00155436115829235,"AKT1/PTEN",2
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","2/5","218/18903",0.00129396560342378,0.00889030485175869,0.00155436115829235,"BCL2L1/TP53",2
"GO:1901215","GO:1901215","negative regulation of neuron death","2/5","218/18903",0.00129396560342378,0.00889030485175869,0.00155436115829235,"AKT1/BCL2L1",2
"GO:0010001","GO:0010001","glial cell differentiation","2/5","227/18903",0.00140192498059597,0.00952004870544239,0.00166446417524858,"AKT1/PTEN",2
