"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010948","GO:0010948","negative regulation of cell cycle process","5/12","318/18903",9.38661005873226e-07,6.0700078379802e-05,1.87320507751017e-05,"ATM/NPM1/PTEN/PTPN11/TP53",5
"GO:0031647","GO:0031647","regulation of protein stability","5/12","325/18903",1.04505094998415e-06,6.38042233603028e-05,1.96899902529421e-05,"CREBBP/EP300/NPM1/PTEN/TP53",5
"GO:0006913","GO:0006913","nucleocytoplasmic transport","5/12","329/18903",1.1099961538197e-06,6.38042233603028e-05,1.96899902529421e-05,"JAK2/NPM1/PTPN11/STAT3/TP53",5
"GO:0051169","GO:0051169","nuclear transport","5/12","329/18903",1.1099961538197e-06,6.38042233603028e-05,1.96899902529421e-05,"JAK2/NPM1/PTPN11/STAT3/TP53",5
"GO:0070482","GO:0070482","response to oxygen levels","5/12","337/18903",1.2494594597619e-06,6.92557529125167e-05,2.13723328643483e-05,"ATM/CREBBP/EP300/PTEN/TP53",5
"GO:0070661","GO:0070661","leukocyte proliferation","5/12","348/18903",1.46347972383252e-06,7.78756281973027e-05,2.40324273126511e-05,"ATM/JAK2/PTEN/STAT5B/TP53",5
"GO:0042113","GO:0042113","B cell activation","5/12","350/18903",1.50532786463858e-06,7.78756281973027e-05,2.40324273126511e-05,"ATM/EP300/PTEN/STAT5B/TP53",5
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","3/12","38/18903",1.62838041742935e-06,8.1524077672592e-05,2.51583392166504e-05,"ATM/NPM1/TP53",3
"GO:0009411","GO:0009411","response to UV","4/12","149/18903",1.74728375571254e-06,8.4743262152058e-05,2.61517798963554e-05,"CREBBP/EP300/NPM1/TP53",4
"GO:0030183","GO:0030183","B cell differentiation","4/12","152/18903",1.89190842445111e-06,8.89770265075189e-05,2.74583200358933e-05,"ATM/EP300/STAT5B/TP53",4
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","5/12","390/18903",2.56130906468926e-06,0.00011691622554111,3.60803598895856e-05,"CREBBP/EP300/JAK2/STAT3/TP53",5
"GO:0045786","GO:0045786","negative regulation of cell cycle","5/12","405/18903",3.08169358772926e-06,0.000132864206059708,4.10019084082795e-05,"ATM/NPM1/PTEN/PTPN11/TP53",5
"GO:0007259","GO:0007259","receptor signaling pathway via JAK-STAT","4/12","172/18903",3.09532632364802e-06,0.000132864206059708,4.10019084082795e-05,"JAK2/STAT3/STAT5A/STAT5B",4
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","4/12","173/18903",3.16751006714511e-06,0.000132864206059708,4.10019084082795e-05,"ATM/EP300/NPM1/TP53",4
"GO:0030098","GO:0030098","lymphocyte differentiation","5/12","419/18903",3.63948718755338e-06,0.000147086026670391,4.539076379207e-05,"ATM/EP300/STAT3/STAT5B/TP53",5
"GO:0043434","GO:0043434","response to peptide hormone","5/12","421/18903",3.72527128207505e-06,0.000147086026670391,4.539076379207e-05,"JAK2/PTPN11/STAT3/STAT5A/STAT5B",5
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","4/12","181/18903",3.79087697604101e-06,0.000147086026670391,4.539076379207e-05,"ATM/NPM1/PTPN11/TP53",4
"GO:0097696","GO:0097696","receptor signaling pathway via STAT","4/12","183/18903",3.95998353212889e-06,0.000149899864435708,4.62591144318009e-05,"JAK2/STAT3/STAT5A/STAT5B",4
"GO:0045912","GO:0045912","negative regulation of carbohydrate metabolic process","3/12","52/18903",4.24461252149492e-06,0.000156848538889526,4.84034761223104e-05,"EP300/STAT3/TP53",3
"GO:0048732","GO:0048732","gland development","5/12","441/18903",4.67399133651961e-06,0.000168698478006475,5.20603686197411e-05,"ATM/JAK2/PTEN/STAT5A/STAT5B",5
"GO:0009314","GO:0009314","response to radiation","5/12","452/18903",5.27144391940875e-06,0.000177860935029461,5.48879038513327e-05,"ATM/CREBBP/EP300/NPM1/TP53",5
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","3/12","56/18903",5.31640299608467e-06,0.000177860935029461,5.48879038513327e-05,"EP300/STAT3/TP53",3
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","5/12","453/18903",5.3286045580841e-06,0.000177860935029461,5.48879038513327e-05,"ATM/NPM1/PTEN/PTPN11/TP53",5
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","5/12","454/18903",5.38625254277364e-06,0.000177860935029461,5.48879038513327e-05,"EP300/JAK2/NPM1/PTEN/STAT3",5
"GO:1903131","GO:1903131","mononuclear cell differentiation","5/12","473/18903",6.57823560197359e-06,0.000212696284463813,6.5638096467061e-05,"ATM/EP300/STAT3/STAT5B/TP53",5
"GO:0042098","GO:0042098","T cell proliferation","4/12","212/18903",7.09436109886825e-06,0.000224703029090684,6.93433791618701e-05,"JAK2/PTEN/STAT5B/TP53",4
"GO:0050821","GO:0050821","protein stabilization","4/12","214/18903",7.36283482599009e-06,0.000228542392998733,7.05282072805367e-05,"EP300/NPM1/PTEN/TP53",4
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","4/12","216/18903",7.63876073320613e-06,0.000232457973685018,7.17365559052382e-05,"CREBBP/EP300/STAT3/TP53",4
"GO:0040014","GO:0040014","regulation of multicellular organism growth","3/12","65/18903",8.35044531005459e-06,0.000249228675407783,7.69119962768186e-05,"STAT3/STAT5A/STAT5B",3
"GO:0001756","GO:0001756","somitogenesis","3/12","66/18903",8.74495768071344e-06,0.000251336561490134,7.75624901505773e-05,"ATM/EP300/TP53",3
"GO:0034605","GO:0034605","cellular response to heat","3/12","66/18903",8.74495768071344e-06,0.000251336561490134,7.75624901505773e-05,"ATM/CREBBP/EP300",3
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","4/12","239/18903",1.13911280767278e-05,0.000320938288940341,9.90415907948013e-05,"ATM/JAK2/PTEN/STAT5B",4
"GO:0045088","GO:0045088","regulation of innate immune response","4/12","240/18903",1.15802475390845e-05,0.000320938288940341,9.90415907948013e-05,"CREBBP/EP300/PTPN11/STAT5B",4
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","4/12","243/18903",1.2161549243468e-05,0.000330543532196366,0.000102005769905959,"ATM/JAK2/PTEN/STAT5B",4
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","3/12","74/18903",1.2352786641359e-05,0.000330543532196366,0.000102005769905959,"ATM/NPM1/TP53",3
"GO:0032819","GO:0032819","positive regulation of natural killer cell proliferation","2/12","10/18903",1.65776244622909e-05,0.000436075816363992,0.000134573044252317,"JAK2/STAT5B",2
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","4/12","269/18903",1.81453632104301e-05,0.000469360061709791,0.000144844565977995,"ATM/JAK2/PTEN/STAT5B",4
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","4/12","271/18903",1.86813945624337e-05,0.000474455143456978,0.000146416908758088,"CREBBP/EP300/STAT3/TP53",4
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","4/12","272/18903",1.89537492875855e-05,0.000474455143456978,0.000146416908758088,"ATM/PTEN/PTPN11/TP53",4
"GO:0061053","GO:0061053","somite development","3/12","86/18903",1.941826009234e-05,0.000478367296243043,0.00014762419953241,"ATM/EP300/TP53",3
"GO:2000134","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","3/12","87/18903",2.01045756521921e-05,0.000486127217732497,0.000150018912146152,"ATM/PTEN/TP53",3
"GO:0071559","GO:0071559","response to transforming growth factor beta","4/12","277/18903",2.03597095055492e-05,0.000486127217732497,0.000150018912146152,"CREBBP/EP300/STAT3/TP53",4
"GO:0032817","GO:0032817","regulation of natural killer cell proliferation","2/12","12/18903",2.4296701166392e-05,0.000564622777211751,0.000174242650319687,"JAK2/STAT5B",2
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/12","290/18903",2.4374823500765e-05,0.000564622777211751,0.000174242650319687,"CREBBP/EP300/JAK2/TP53",4
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","4/12","296/18903",2.64125137607359e-05,0.000594090164589306,0.000183336289262164,"EP300/PTEN/STAT3/TP53",4
"GO:0048872","GO:0048872","homeostasis of number of cells","4/12","296/18903",2.64125137607359e-05,0.000594090164589306,0.000183336289262164,"JAK2/PTPN11/STAT3/STAT5B",4
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","4/12","298/18903",2.71188164594735e-05,0.000601262902072898,0.000185549796827976,"ATM/EP300/JAK2/TP53",4
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","3/12","98/18903",2.87354546591826e-05,0.000628132755366922,0.000193841836470394,"ATM/PTEN/TP53",3
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","3/12","99/18903",2.96228357922809e-05,0.000630539502789343,0.000194584558986131,"EP300/STAT3/TP53",3
"GO:0034504","GO:0034504","protein localization to nucleus","4/12","306/18903",3.00839269048722e-05,0.000630539502789343,0.000194584558986131,"JAK2/NPM1/STAT3/TP53",4
"GO:0048608","GO:0048608","reproductive structure development","4/12","306/18903",3.00839269048722e-05,0.000630539502789343,0.000194584558986131,"ATM/PTEN/PTPN11/STAT5B",4
"GO:0031349","GO:0031349","positive regulation of defense response","4/12","307/18903",3.04706589621139e-05,0.000630539502789343,0.000194584558986131,"CREBBP/EP300/JAK2/STAT5B",4
"GO:0042063","GO:0042063","gliogenesis","4/12","310/18903",3.16528328477767e-05,0.000637989565970771,0.000196883649292391,"PTEN/PTPN11/STAT3/TP53",4
"GO:0061458","GO:0061458","reproductive system development","4/12","310/18903",3.16528328477767e-05,0.000637989565970771,0.000196883649292391,"ATM/PTEN/PTPN11/STAT5B",4
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","3/12","102/18903",3.23928339606293e-05,0.000644534337267907,0.000198903366424917,"ATM/EP300/TP53",3
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","3/12","105/18903",3.53281592828234e-05,0.000694041812746099,0.000214181378729975,"JAK2/PTPN11/STAT3",3
"GO:0009416","GO:0009416","response to light stimulus","4/12","321/18903",3.62779734734404e-05,0.000696371398238927,0.000214900289065865,"CREBBP/EP300/NPM1/TP53",4
"GO:0035282","GO:0035282","segmentation","3/12","106/18903",3.63441258101502e-05,0.000696371398238927,0.000214900289065865,"ATM/EP300/TP53",3
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","3/12","108/18903",3.84333523223638e-05,0.000722015789714482,0.000222814151058118,"EP300/STAT3/TP53",3
"GO:0001787","GO:0001787","natural killer cell proliferation","2/12","15/18903",3.86129578262255e-05,0.000722015789714482,0.000222814151058118,"JAK2/STAT5B",2
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","3/12","109/18903",3.95069468558771e-05,0.00072993787524192,0.00022525890751158,"JAK2/PTPN11/STAT3",3
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","3/12","110/18903",4.06000848483232e-05,0.000741309784524678,0.000228768279950304,"ATM/NPM1/TP53",3
"GO:0048638","GO:0048638","regulation of developmental growth","4/12","332/18903",4.1382095125707e-05,0.000746802460873224,0.000230463320467524,"PTEN/STAT3/STAT5A/STAT5B",4
"GO:1903799","GO:1903799","negative regulation of miRNA maturation","2/12","16/18903",4.41135305700404e-05,0.000786944821203479,0.000242851257221638,"STAT3/TP53",2
"GO:0009408","GO:0009408","response to heat","3/12","114/18903",4.51714003311405e-05,0.000796659242203751,0.000245849128596518,"ATM/CREBBP/EP300",3
"GO:0010506","GO:0010506","regulation of autophagy","4/12","344/18903",4.75320824329373e-05,0.000828874066695715,0.00025579062693065,"ATM/EP300/STAT3/TP53",4
"GO:0090399","GO:0090399","replicative senescence","2/12","17/18903",4.99777016470066e-05,0.000861837699512825,0.000265963207595181,"ATM/TP53",2
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","3/12","121/18903",5.39619475404408e-05,0.000910314593290914,0.00028092318227575,"ATM/PTPN11/TP53",3
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/12","121/18903",5.39619475404408e-05,0.000910314593290914,0.00028092318227575,"CREBBP/EP300/JAK2",3
"GO:0006474","GO:0006474","N-terminal protein amino acid acetylation","2/12","18/18903",5.62050843154839e-05,0.000927981817634372,0.000286375289625366,"CREBBP/EP300",2
"GO:0006977","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","2/12","18/18903",5.62050843154839e-05,0.000927981817634372,0.000286375289625366,"ATM/TP53",2
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","4/12","361/18903",5.73606817676035e-05,0.000937092401087585,0.000289186816667696,"CREBBP/EP300/PTPN11/STAT5B",4
"GO:0030889","GO:0030889","negative regulation of B cell proliferation","2/12","19/18903",6.27952921107005e-05,0.00101519055578966,0.000313287915683868,"ATM/PTEN",2
"GO:0030218","GO:0030218","erythrocyte differentiation","3/12","128/18903",6.38072366414156e-05,0.00102091578626265,0.000315054722429127,"JAK2/STAT3/STAT5B",3
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","3/12","129/18903",6.53030722985417e-05,0.00103418743068711,0.000319150353338737,"ATM/PTPN11/TP53",3
"GO:0050863","GO:0050863","regulation of T cell activation","4/12","376/18903",6.72041676898638e-05,0.00105354412378453,0.000325123830929166,"JAK2/PTEN/PTPN11/STAT5B",4
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","4/12","377/18903",6.79015975618921e-05,0.00105383279416057,0.000325212914638536,"JAK2/PTEN/PTPN11/STAT5B",4
"GO:0008340","GO:0008340","determination of adult lifespan","2/12","20/18903",6.97479388445941e-05,0.00106126275575304,0.000327505801592264,"ATM/TP53",2
"GO:0030220","GO:0030220","platelet formation","2/12","20/18903",6.97479388445941e-05,0.00106126275575304,0.000327505801592264,"EP300/PTPN11",2
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","3/12","134/18903",7.31278999685967e-05,0.00110188835680837,0.000340042866486576,"EP300/STAT3/TP53",3
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","3/12","135/18903",7.47631229992076e-05,0.00111569583552664,0.000344303855917403,"JAK2/PTEN/TP53",3
"GO:1901522","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","2/12","21/18903",7.7062638605659e-05,0.00113905919158079,0.000351513790131076,"EP300/TP53",2
"GO:0034101","GO:0034101","erythrocyte homeostasis","3/12","137/18903",7.81051107731728e-05,0.00114357671622608,0.000352907898726848,"JAK2/STAT3/STAT5B",3
"GO:0030879","GO:0030879","mammary gland development","3/12","138/18903",7.98121954494977e-05,0.00115764978820206,0.000357250850265828,"JAK2/STAT5A/STAT5B",3
"GO:0002223","GO:0002223","stimulatory C-type lectin receptor signaling pathway","2/12","22/18903",8.47390057587868e-05,0.00117424050837176,0.000362370748310601,"CREBBP/EP300",2
"GO:0035855","GO:0035855","megakaryocyte development","2/12","22/18903",8.47390057587868e-05,0.00117424050837176,0.000362370748310601,"EP300/PTPN11",2
"GO:0036344","GO:0036344","platelet morphogenesis","2/12","22/18903",8.47390057587868e-05,0.00117424050837176,0.000362370748310601,"EP300/PTPN11",2
"GO:1990840","GO:1990840","response to lectin","2/12","22/18903",8.47390057587868e-05,0.00117424050837176,0.000362370748310601,"CREBBP/EP300",2
"GO:1990858","GO:1990858","cellular response to lectin","2/12","22/18903",8.47390057587868e-05,0.00117424050837176,0.000362370748310601,"CREBBP/EP300",2
"GO:0045089","GO:0045089","positive regulation of innate immune response","3/12","145/18903",9.2450349359836e-05,0.00126306463574397,0.000389781883656745,"CREBBP/EP300/STAT5B",3
"GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","2/12","23/18903",9.2776654945111e-05,0.00126306463574397,0.000389781883656745,"STAT3/TP53",2
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","4/12","410/18903",9.40370540995051e-05,0.00126909137358636,0.000391641735608923,"ATM/EP300/PTPN11/TP53",4
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","3/12","147/18903",9.62873299034714e-05,0.00128825806905334,0.000397556579909977,"CREBBP/EP300/TP53",3
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","4/12","414/18903",9.76407606808707e-05,0.00129520051774967,0.00039969902033105,"JAK2/PTEN/PTPN11/STAT5B",4
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","2/12","24/18903",0.000101175201081852,0.00129771828164491,0.000400476002542346,"STAT3/TP53",2
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","2/12","24/18903",0.000101175201081852,0.00129771828164491,0.000400476002542346,"STAT3/TP53",2
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA","2/12","24/18903",0.000101175201081852,0.00129771828164491,0.000400476002542346,"STAT3/TP53",2
"GO:2000637","GO:2000637","positive regulation of miRNA-mediated gene silencing","2/12","24/18903",0.000101175201081852,0.00129771828164491,0.000400476002542346,"STAT3/TP53",2
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","3/12","150/18903",0.000102235932328666,0.00130057513913188,0.000401357629072848,"CREBBP/EP300/TP53",3
"GO:0032816","GO:0032816","positive regulation of natural killer cell activation","2/12","25/18903",0.000109934259362158,0.00135078378757649,0.000416852023431431,"JAK2/STAT5B",2
"GO:0045980","GO:0045980","negative regulation of nucleotide metabolic process","2/12","25/18903",0.000109934259362158,0.00135078378757649,0.000416852023431431,"STAT3/TP53",2
"GO:0060148","GO:0060148","positive regulation of post-transcriptional gene silencing","2/12","25/18903",0.000109934259362158,0.00135078378757649,0.000416852023431431,"STAT3/TP53",2
"GO:1900370","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA","2/12","25/18903",0.000109934259362158,0.00135078378757649,0.000416852023431431,"STAT3/TP53",2
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","3/12","154/18903",0.000110534498081323,0.00135078378757649,0.000416852023431431,"EP300/NPM1/STAT3",3
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","3/12","155/18903",0.000112675733256762,0.0013556026202674,0.000418339115722779,"EP300/STAT3/TP53",3
"GO:0016052","GO:0016052","carbohydrate catabolic process","3/12","155/18903",0.000112675733256762,0.0013556026202674,0.000418339115722779,"EP300/STAT3/TP53",3
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","3/12","157/18903",0.000117039204752672,0.00138925524086984,0.000428724318092632,"ATM/NPM1/TP53",3
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","2/12","26/18903",0.000119053445254954,0.00138925524086984,0.000428724318092632,"JAK2/TP53",2
"GO:0070102","GO:0070102","interleukin-6-mediated signaling pathway","2/12","26/18903",0.000119053445254954,0.00138925524086984,0.000428724318092632,"JAK2/STAT3",2
"GO:1903798","GO:1903798","regulation of miRNA maturation","2/12","26/18903",0.000119053445254954,0.00138925524086984,0.000428724318092632,"STAT3/TP53",2
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","4/12","440/18903",0.000123578138492421,0.00143129306671819,0.000441697195711325,"NPM1/PTEN/STAT3/TP53",4
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","4/12","441/18903",0.00012466650597211,0.00143320309087936,0.000442286629374736,"NPM1/PTEN/STAT3/TP53",4
"GO:0006606","GO:0006606","protein import into nucleus","3/12","165/18903",0.00013559578157854,0.00154738715448451,0.000477523843794394,"JAK2/STAT3/TP53",3
"GO:0070920","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA","2/12","28/18903",0.000138370663131636,0.00156752751226495,0.000483739160391043,"STAT3/TP53",2
"GO:0002262","GO:0002262","myeloid cell homeostasis","3/12","169/18903",0.000145552898061679,0.00162516617116349,0.000501526456782005,"JAK2/STAT3/STAT5B",3
"GO:0051170","GO:0051170","import into nucleus","3/12","169/18903",0.000145552898061679,0.00162516617116349,0.000501526456782005,"JAK2/STAT3/TP53",3
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling","2/12","29/18903",0.000148567927430833,0.00164698159551895,0.000508258699105482,"ATM/TP53",2
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","4/12","464/18903",0.000151681716853732,0.00166957464224817,0.000515230915777888,"CREBBP/EP300/JAK2/STAT5B",4
"GO:0002360","GO:0002360","T cell lineage commitment","2/12","30/18903",0.000159123783972829,0.00170317319121262,0.000525599431634389,"STAT3/TP53",2
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","2/12","30/18903",0.000159123783972829,0.00170317319121262,0.000525599431634389,"ATM/TP53",2
"GO:0060325","GO:0060325","face morphogenesis","2/12","30/18903",0.000159123783972829,0.00170317319121262,0.000525599431634389,"EP300/PTPN11",2
"GO:0071480","GO:0071480","cellular response to gamma radiation","2/12","30/18903",0.000159123783972829,0.00170317319121262,0.000525599431634389,"ATM/TP53",2
"GO:0016570","GO:0016570","histone modification","4/12","474/18903",0.000164665403833631,0.00175041579965614,0.000540178505726764,"CREBBP/EP300/TET2/TP53",4
"GO:0002220","GO:0002220","innate immune response activating cell surface receptor signaling pathway","2/12","31/18903",0.000170037849603076,0.00178309961205388,0.000550264733779513,"CREBBP/EP300",2
"GO:0031365","GO:0031365","N-terminal protein amino acid modification","2/12","31/18903",0.000170037849603076,0.00178309961205388,0.000550264733779513,"CREBBP/EP300",2
"GO:0045785","GO:0045785","positive regulation of cell adhesion","4/12","484/18903",0.000178440222551725,0.00183916809619462,0.000567567474069827,"ATM/JAK2/PTPN11/STAT5B",4
"GO:0042129","GO:0042129","regulation of T cell proliferation","3/12","182/18903",0.000181178982486693,0.00183916809619462,0.000567567474069827,"JAK2/PTEN/STAT5B",3
"GO:0001819","GO:0001819","positive regulation of cytokine production","4/12","486/18903",0.000181292664374201,0.00183916809619462,0.000567567474069827,"JAK2/PTPN11/STAT3/STAT5B",4
"GO:0002758","GO:0002758","innate immune response-activating signal transduction","2/12","32/18903",0.000181309741441867,0.00183916809619462,0.000567567474069827,"CREBBP/EP300",2
"GO:0010165","GO:0010165","response to X-ray","2/12","32/18903",0.000181309741441867,0.00183916809619462,0.000567567474069827,"ATM/TP53",2
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","4/12","490/18903",0.000187096888680904,0.00183937121023358,0.000567630155084292,"JAK2/PTEN/PTPN11/STAT5B",4
"GO:0032640","GO:0032640","tumor necrosis factor production","3/12","184/18903",0.000187117483753324,0.00183937121023358,0.000567630155084292,"JAK2/PTPN11/STAT3",3
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","3/12","184/18903",0.000187117483753324,0.00183937121023358,0.000567630155084292,"JAK2/PTPN11/STAT3",3
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","3/12","185/18903",0.000190133684729278,0.00183937121023358,0.000567630155084292,"ATM/PTEN/TP53",3
"GO:0030511","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","2/12","33/18903",0.000192939076884174,0.00183937121023358,0.000567630155084292,"CREBBP/EP300",2
