"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051095","GO:0051095","regulation of helicase activity","2/5","12/18903",3.69042014625162e-06,0.000221917264794597,3.70336898887004e-05,"SIRT1/TP53",2
"GO:0010212","GO:0010212","response to ionizing radiation","3/5","143/18903",4.19258689105627e-06,0.000236357085983297,3.94434161461215e-05,"MDM2/SIRT1/TP53",3
"GO:0071456","GO:0071456","cellular response to hypoxia","3/5","151/18903",4.93873616484964e-06,0.000252098642675747,4.20703768265047e-05,"MDM2/SIRT1/TP53",3
"GO:0071236","GO:0071236","cellular response to antibiotic","2/5","14/18903",5.0872294898684e-06,0.000252098642675747,4.20703768265047e-05,"MDM2/TP53",2
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","3/5","155/18903",5.3427709637928e-06,0.000252098642675747,4.20703768265047e-05,"SIRT1/STAT3/TP53",3
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","3/5","159/18903",5.76816807061161e-06,0.000252098642675747,4.20703768265047e-05,"MDM2/SIRT1/TP53",3
"GO:0043518","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","2/5","15/18903",5.86925886495642e-06,0.000252098642675747,4.20703768265047e-05,"MDM2/SIRT1",2
"GO:1903799","GO:1903799","negative regulation of miRNA maturation","2/5","16/18903",6.70701439843217e-06,0.000274987590335719,4.58900985155885e-05,"STAT3/TP53",2
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","3/5","172/18903",7.30477289425002e-06,0.000275420321053723,4.59623128844467e-05,"MDM2/SIRT1/TP53",3
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","3/5","173/18903",7.43308696246993e-06,0.000275420321053723,4.59623128844467e-05,"MDM2/SIRT1/TP53",3
"GO:0071453","GO:0071453","cellular response to oxygen levels","3/5","175/18903",7.69418416548882e-06,0.000275420321053723,4.59623128844467e-05,"MDM2/SIRT1/TP53",3
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","3/5","181/18903",8.5138330225813e-06,0.000275420321053723,4.59623128844467e-05,"MDM2/SIRT1/TP53",3
"GO:0006977","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","2/5","18/18903",8.54963302605792e-06,0.000275420321053723,4.59623128844467e-05,"MDM2/TP53",2
"GO:0044320","GO:0044320","cellular response to leptin stimulus","2/5","18/18903",8.54963302605792e-06,0.000275420321053723,4.59623128844467e-05,"SIRT1/STAT3",2
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","3/5","186/18903",9.23953278899208e-06,0.000282065196296039,4.70712137592876e-05,"SIRT1/STAT3/TP53",3
"GO:2000774","GO:2000774","positive regulation of cellular senescence","2/5","19/18903",9.55446067000741e-06,0.000282065196296039,4.70712137592876e-05,"SIRT1/TP53",2
"GO:0071478","GO:0071478","cellular response to radiation","3/5","189/18903",9.69403667979735e-06,0.000282065196296039,4.70712137592876e-05,"MDM2/SIRT1/TP53",3
"GO:0032780","GO:0032780","negative regulation of ATP-dependent activity","2/5","22/18903",1.29028042803616e-05,0.000339087615694449,5.65871502442598e-05,"SIRT1/TP53",2
"GO:0044321","GO:0044321","response to leptin","2/5","22/18903",1.29028042803616e-05,0.000339087615694449,5.65871502442598e-05,"SIRT1/STAT3",2
"GO:0031065","GO:0031065","positive regulation of histone deacetylation","2/5","23/18903",1.41301466591803e-05,0.000339087615694449,5.65871502442598e-05,"SIRT1/TP53",2
"GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","2/5","23/18903",1.41301466591803e-05,0.000339087615694449,5.65871502442598e-05,"STAT3/TP53",2
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/5","23/18903",1.41301466591803e-05,0.000339087615694449,5.65871502442598e-05,"MDM2/SIRT1",2
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","3/5","216/18903",1.44681102265328e-05,0.000339087615694449,5.65871502442598e-05,"SIRT1/STAT3/TP53",3
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","2/5","24/18903",1.54130734406568e-05,0.000339087615694449,5.65871502442598e-05,"STAT3/TP53",2
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","2/5","24/18903",1.54130734406568e-05,0.000339087615694449,5.65871502442598e-05,"STAT3/TP53",2
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA","2/5","24/18903",1.54130734406568e-05,0.000339087615694449,5.65871502442598e-05,"STAT3/TP53",2
"GO:2000637","GO:2000637","positive regulation of miRNA-mediated gene silencing","2/5","24/18903",1.54130734406568e-05,0.000339087615694449,5.65871502442598e-05,"STAT3/TP53",2
"GO:0045980","GO:0045980","negative regulation of nucleotide metabolic process","2/5","25/18903",1.67515669180002e-05,0.000343407121819004,5.73079920878953e-05,"STAT3/TP53",2
"GO:0060148","GO:0060148","positive regulation of post-transcriptional gene silencing","2/5","25/18903",1.67515669180002e-05,0.000343407121819004,5.73079920878953e-05,"STAT3/TP53",2
"GO:1900370","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA","2/5","25/18903",1.67515669180002e-05,0.000343407121819004,5.73079920878953e-05,"STAT3/TP53",2
"GO:1903798","GO:1903798","regulation of miRNA maturation","2/5","26/18903",1.81456093872355e-05,0.000363718659273031,6.06975939736766e-05,"STAT3/TP53",2
"GO:0070920","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA","2/5","28/18903",2.11002704995618e-05,0.00041374878240445,6.90466517491381e-05,"STAT3/TP53",2
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling","2/5","29/18903",2.26608537487814e-05,0.00042936818651646,7.16532275316301e-05,"MDM2/TP53",2
"GO:0002360","GO:0002360","T cell lineage commitment","2/5","30/18903",2.42769152021502e-05,0.00042936818651646,7.16532275316301e-05,"STAT3/TP53",2
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","2/5","30/18903",2.42769152021502e-05,0.00042936818651646,7.16532275316301e-05,"MDM2/TP53",2
"GO:0071480","GO:0071480","cellular response to gamma radiation","2/5","30/18903",2.42769152021502e-05,0.00042936818651646,7.16532275316301e-05,"MDM2/TP53",2
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","2/5","30/18903",2.42769152021502e-05,0.00042936818651646,7.16532275316301e-05,"SIRT1/TP53",2
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","3/5","271/18903",2.85284622706013e-05,0.000494859095540046,8.25823907833197e-05,"SIRT1/STAT3/TP53",3
"GO:0071559","GO:0071559","response to transforming growth factor beta","3/5","277/18903",3.04583004724637e-05,0.000518365792946458,8.65052029307312e-05,"SIRT1/STAT3/TP53",3
"GO:1901797","GO:1901797","negative regulation of signal transduction by p53 class mediator","2/5","34/18903",3.12955893013874e-05,0.000522752250923175,8.72372177407096e-05,"MDM2/SIRT1",2
"GO:0001666","GO:0001666","response to hypoxia","3/5","296/18903",3.71349918878444e-05,0.00059813861933635,9.98177413526644e-05,"MDM2/SIRT1/TP53",3
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","3/5","296/18903",3.71349918878444e-05,0.00059813861933635,9.98177413526644e-05,"SIRT1/STAT3/TP53",3
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","3/5","298/18903",3.78893369257454e-05,0.00059958213871969,0.000100058636756816,"MDM2/SIRT1/TP53",3
"GO:0034504","GO:0034504","protein localization to nucleus","3/5","306/18903",4.10080007384137e-05,0.000637745114931882,0.000106427297742163,"MDM2/STAT3/TP53",3
"GO:0036293","GO:0036293","response to decreased oxygen levels","3/5","309/18903",4.2219854725007e-05,0.000640856031618685,0.000106946449435724,"MDM2/SIRT1/TP53",3
"GO:0042063","GO:0042063","gliogenesis","3/5","310/18903",4.26290043205334e-05,0.000640856031618685,0.000106946449435724,"NDN/STAT3/TP53",3
"GO:2001020","GO:2001020","regulation of response to DNA damage stimulus","3/5","312/18903",4.34551490945457e-05,0.000642566303004594,0.00010723186057843,"MDM2/SIRT1/TP53",3
"GO:0031647","GO:0031647","regulation of protein stability","3/5","325/18903",4.90842406911991e-05,0.0007140965339268,0.000119168869589838,"MDM2/SIRT1/TP53",3
"GO:0097009","GO:0097009","energy homeostasis","2/5","43/18903",5.03261856118337e-05,0.000717261424169665,0.000119697028423693,"SIRT1/STAT3",2
"GO:0031063","GO:0031063","regulation of histone deacetylation","2/5","44/18903",5.2717085764543e-05,0.000717261424169665,0.000119697028423693,"SIRT1/TP53",2
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/5","44/18903",5.2717085764543e-05,0.000717261424169665,0.000119697028423693,"SIRT1/TP53",2
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","3/5","335/18903",5.37276424119496e-05,0.000717261424169665,0.000119697028423693,"MDM2/SIRT1/TP53",3
"GO:0104004","GO:0104004","cellular response to environmental stimulus","3/5","335/18903",5.37276424119496e-05,0.000717261424169665,0.000119697028423693,"MDM2/SIRT1/TP53",3
"GO:0070482","GO:0070482","response to oxygen levels","3/5","337/18903",5.4689816334934e-05,0.000717261424169665,0.000119697028423693,"MDM2/SIRT1/TP53",3
"GO:0060964","GO:0060964","regulation of miRNA-mediated gene silencing","2/5","45/18903",5.51631990684096e-05,0.000717261424169665,0.000119697028423693,"STAT3/TP53",2
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","3/5","339/18903",5.56633034278011e-05,0.000717261424169665,0.000119697028423693,"SIRT1/STAT3/TP53",3
"GO:0010506","GO:0010506","regulation of autophagy","3/5","344/18903",5.81469336598554e-05,0.000734045095629224,0.000122497897858536,"SIRT1/STAT3/TP53",3
"GO:0046677","GO:0046677","response to antibiotic","2/5","47/18903",6.02209945416437e-05,0.000734045095629224,0.000122497897858536,"MDM2/TP53",2
"GO:1900368","GO:1900368","regulation of post-transcriptional gene silencing by RNA","2/5","47/18903",6.02209945416437e-05,0.000734045095629224,0.000122497897858536,"STAT3/TP53",2
"GO:1902895","GO:1902895","positive regulation of miRNA transcription","2/5","47/18903",6.02209945416437e-05,0.000734045095629224,0.000122497897858536,"STAT3/TP53",2
"GO:0009299","GO:0009299","mRNA transcription","2/5","48/18903",6.28326414240561e-05,0.000736039513824657,0.000122830727595899,"STAT3/TP53",2
"GO:0031648","GO:0031648","protein destabilization","2/5","48/18903",6.28326414240561e-05,0.000736039513824657,0.000122830727595899,"MDM2/SIRT1",2
"GO:0060147","GO:0060147","regulation of post-transcriptional gene silencing","2/5","48/18903",6.28326414240561e-05,0.000736039513824657,0.000122830727595899,"STAT3/TP53",2
"GO:0060966","GO:0060966","regulation of gene silencing by RNA","2/5","50/18903",6.82213452841706e-05,0.000788918633927204,0.000131655227741382,"STAT3/TP53",2
"GO:0045862","GO:0045862","positive regulation of proteolysis","3/5","372/18903",7.34156686290532e-05,0.000830701861435266,0.00013862803849369,"MDM2/SIRT1/STAT3",3
"GO:0045912","GO:0045912","negative regulation of carbohydrate metabolic process","2/5","52/18903",7.38304783757324e-05,0.000830701861435266,0.00013862803849369,"STAT3/TP53",2
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","3/5","374/18903",7.45973955390871e-05,0.000830701861435266,0.00013862803849369,"MDM2/SIRT1/TP53",3
"GO:0042149","GO:0042149","cellular response to glucose starvation","2/5","54/18903",7.96598996633683e-05,0.000876258896297052,0.000146230624542512,"SIRT1/TP53",2
"GO:2000772","GO:2000772","regulation of cellular senescence","2/5","55/18903",8.26571743194557e-05,0.000898274352242759,0.000149904577396096,"SIRT1/TP53",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","3/5","390/18903",8.45058716844251e-05,0.000898952793922305,0.000150017796161617,"SIRT1/STAT3/TP53",3
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","2/5","56/18903",8.57094681566721e-05,0.000898952793922305,0.000150017796161617,"STAT3/TP53",2
"GO:2000630","GO:2000630","positive regulation of miRNA metabolic process","2/5","56/18903",8.57094681566721e-05,0.000898952793922305,0.000150017796161617,"STAT3/TP53",2
"GO:0010332","GO:0010332","response to gamma radiation","2/5","57/18903",8.88167635582419e-05,0.00091037182647198,0.000151923411349624,"MDM2/TP53",2
"GO:0035196","GO:0035196","miRNA processing","2/5","57/18903",8.88167635582419e-05,0.00091037182647198,0.000151923411349624,"STAT3/TP53",2
"GO:0045786","GO:0045786","negative regulation of cell cycle","3/5","405/18903",9.45491657482363e-05,0.00095823985960572,0.000159911658214048,"MDM2/SIRT1/TP53",3
"GO:0070918","GO:0070918","small regulatory ncRNA processing","2/5","61/18903",0.000101795608570881,0.00100900702121906,0.000168383713425517,"STAT3/TP53",2
"GO:1902893","GO:1902893","regulation of miRNA transcription","2/5","61/18903",0.000101795608570881,0.00100900702121906,0.000168383713425517,"STAT3/TP53",2
"GO:0061614","GO:0061614","miRNA transcription","2/5","62/18903",0.000105177647640918,0.00103119824100117,0.000172086997856421,"STAT3/TP53",2
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","2/5","63/18903",0.000108614582633651,0.00104223780356972,0.000173929286860158,"SIRT1/TP53",2
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","2/5","63/18903",0.000108614582633651,0.00104223780356972,0.000173929286860158,"SIRT1/TP53",2
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","3/5","440/18903",0.000120971247657061,0.00114431847010692,0.000190964571391399,"SIRT1/STAT3/TP53",3
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","3/5","441/18903",0.000121789992383885,0.00114431847010692,0.000190964571391399,"SIRT1/STAT3/TP53",3
"GO:0009314","GO:0009314","response to radiation","3/5","452/18903",0.00013103817331553,0.0012185199209341,0.000203347355226487,"MDM2/SIRT1/TP53",3
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","3/5","454/18903",0.000132767789837501,0.00122200557585129,0.000203929043466838,"NDN/SIRT1/STAT3",3
"GO:0060411","GO:0060411","cardiac septum morphogenesis","2/5","72/18903",0.000142014411492814,0.00129390908249008,0.000215928344959834,"MDM2/TP53",2
"GO:0043462","GO:0043462","regulation of ATP-dependent activity","2/5","73/18903",0.000145999338334672,0.00131691403177874,0.00021976742507219,"SIRT1/TP53",2
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","2/5","74/18903",0.00015003896768542,0.00133995196883414,0.000223612010203387,"STAT3/TP53",2
"GO:0016049","GO:0016049","cell growth","3/5","493/18903",0.000169560883588649,0.00149945016663687,0.000250229167731442,"NDN/SIRT1/TP53",3
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","3/5","496/18903",0.0001726396954663,0.00151185442049128,0.000252299197257852,"SIRT1/STAT3/TP53",3
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","2/5","81/18903",0.000179846568179707,0.001559823120174,0.000260304243417997,"MDM2/TP53",2
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation","2/5","82/18903",0.00018432318545294,0.00156848597432596,0.000261749905856707,"MDM2/SIRT1",2
"GO:2001021","GO:2001021","negative regulation of response to DNA damage stimulus","2/5","82/18903",0.00018432318545294,0.00156848597432596,0.000261749905856707,"MDM2/SIRT1",2
"GO:0031507","GO:0031507","heterochromatin formation","2/5","83/18903",0.000188854347239984,0.00159202449729407,0.000265678029073464,"NDN/SIRT1",2
"GO:0006289","GO:0006289","nucleotide-excision repair","2/5","84/18903",0.000193440035999856,0.00161558252288769,0.000269609406900384,"SIRT1/TP53",2
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","2/5","85/18903",0.000198080234194378,0.00163915936920485,0.000273543925541246,"MDM2/TP53",2
"GO:0010507","GO:0010507","negative regulation of autophagy","2/5","87/18903",0.00020752408874867,0.00167131007188661,0.000278909254615224,"STAT3/TP53",2
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","2/5","87/18903",0.00020752408874867,0.00167131007188661,0.000278909254615224,"SIRT1/TP53",2
"GO:2000134","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","2/5","87/18903",0.00020752408874867,0.00167131007188661,0.000278909254615224,"MDM2/TP53",2
"GO:0034644","GO:0034644","cellular response to UV","2/5","89/18903",0.000217185770653507,0.00173364216928728,0.000289311273436902,"SIRT1/TP53",2
"GO:0010586","GO:0010586","miRNA metabolic process","2/5","90/18903",0.000222098253046722,0.00175730372147494,0.000293259927845626,"STAT3/TP53",2
"GO:0070828","GO:0070828","heterochromatin organization","2/5","91/18903",0.00022706513970439,0.0017809804870727,0.0002972111210776,"NDN/SIRT1",2
"GO:0010657","GO:0010657","muscle cell apoptotic process","2/5","92/18903",0.000232086413107958,0.00180467193640843,0.000301164764740817,"SIRT1/TP53",2
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","2/5","93/18903",0.000237162055741673,0.00181288283287279,0.000302535004202134,"NDN/SIRT1",2
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","2/5","93/18903",0.000237162055741673,0.00181288283287279,0.000302535004202134,"SIRT1/TP53",2
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","2/5","98/18903",0.000263355194507308,0.00199618811298816,0.000333125102295843,"MDM2/TP53",2
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","2/5","99/18903",0.000268756684848046,0.00200345892341271,0.000334338459619579,"STAT3/TP53",2
"GO:0030512","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","2/5","99/18903",0.000268756684848046,0.00200345892341271,0.000334338459619579,"SIRT1/TP53",2
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","2/5","101/18903",0.00027972238813122,0.00205862786090387,0.000343545085901802,"MDM2/SIRT1",2
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/5","102/18903",0.000285286566089783,0.00205862786090387,0.000343545085901802,"SIRT1/TP53",2
"GO:0016575","GO:0016575","histone deacetylation","2/5","102/18903",0.000285286566089783,0.00205862786090387,0.000343545085901802,"SIRT1/TP53",2
"GO:0031058","GO:0031058","positive regulation of histone modification","2/5","102/18903",0.000285286566089783,0.00205862786090387,0.000343545085901802,"SIRT1/TP53",2
"GO:0003279","GO:0003279","cardiac septum development","2/5","107/18903",0.000313920019626946,0.00222957368270477,0.000372072629976406,"MDM2/TP53",2
"GO:0010906","GO:0010906","regulation of glucose metabolic process","2/5","107/18903",0.000313920019626946,0.00222957368270477,0.000372072629976406,"SIRT1/TP53",2
"GO:0090398","GO:0090398","cellular senescence","2/5","108/18903",0.000319809100727909,0.00225365475669198,0.000376091294441537,"SIRT1/TP53",2
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","2/5","115/18903",0.000362546192470568,0.00253501291169343,0.000423044516713923,"SIRT1/STAT3",2
"GO:0071887","GO:0071887","leukocyte apoptotic process","2/5","117/18903",0.000375242756208833,0.00260360743154129,0.000434491612452333,"SIRT1/TP53",2
"GO:0002286","GO:0002286","T cell activation involved in immune response","2/5","118/18903",0.000381671945170828,0.00262800072171059,0.000438562379746312,"STAT3/TP53",2
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","2/5","121/18903",0.000401282931121259,0.0027421000293286,0.000457603342506699,"MDM2/TP53",2
"GO:0071482","GO:0071482","cellular response to light stimulus","2/5","123/18903",0.000414626263275343,0.00281197661258917,0.000469264389777396,"SIRT1/TP53",2
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","2/5","126/18903",0.000435044925179888,0.00292843673516611,0.000488699326792805,"MDM2/TP53",2
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","2/5","129/18903",0.000455947565348349,0.00304640521440156,0.000508385979296795,"MDM2/TP53",2
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","2/5","134/18903",0.000491859529219113,0.00326218599526206,0.000544395608965427,"STAT3/TP53",2
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","2/5","135/18903",0.000499202899884937,0.00328672274230813,0.000548490316431395,"SIRT1/TP53",2
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","2/5","141/18903",0.000544388507964736,0.00355824952307386,0.000593802872913481,"MDM2/TP53",2
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","2/5","147/18903",0.000591500634288378,0.00381095408662941,0.00063597436618976,"SIRT1/TP53",2
"GO:0035264","GO:0035264","multicellular organism growth","2/5","147/18903",0.000591500634288378,0.00381095408662941,0.00063597436618976,"STAT3/TP53",2
"GO:0009411","GO:0009411","response to UV","2/5","149/18903",0.000607632143018816,0.00388712193619129,0.00064868530385734,"SIRT1/TP53",2
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","2/5","150/18903",0.00061577796925032,0.00391149104411118,0.000652752035602637,"SIRT1/TP53",2
"GO:0016052","GO:0016052","carbohydrate catabolic process","2/5","155/18903",0.000657307125013059,0.00414609109623622,0.000691902236855852,"STAT3/TP53",2
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/5","158/18903",0.000682864013779293,0.00427738430853418,0.000713812529023676,"SIRT1/TP53",2
"GO:0016241","GO:0016241","regulation of macroautophagy","2/5","160/18903",0.00070016806540047,0.00432569585610427,0.000721874789850521,"SIRT1/TP53",2
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","2/5","160/18903",0.00070016806540047,0.00432569585610427,0.000721874789850521,"MDM2/SIRT1",2
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","2/5","163/18903",0.000726522984957223,0.00445798457436337,0.000743951212666544,"NDN/SIRT1",2
"GO:0006606","GO:0006606","protein import into nucleus","2/5","165/18903",0.000744358624011075,0.00453656404633777,0.000757064603368305,"STAT3/TP53",2
"GO:0003205","GO:0003205","cardiac chamber development","2/5","167/18903",0.000762406655615783,0.00461537451923111,0.000770216543645757,"MDM2/TP53",2
"GO:0051170","GO:0051170","import into nucleus","2/5","169/18903",0.000780666941311288,0.00469441054041854,0.000783406123561503,"STAT3/TP53",2
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","2/5","174/18903",0.000827245358955567,0.00493281950972465,0.000823191959260853,"SIRT1/STAT3",2
"GO:0009267","GO:0009267","cellular response to starvation","2/5","175/18903",0.000836719939010944,0.00493281950972465,0.000823191959260853,"SIRT1/TP53",2
"GO:0031056","GO:0031056","regulation of histone modification","2/5","175/18903",0.000836719939010944,0.00493281950972465,0.000823191959260853,"SIRT1/TP53",2
"GO:0001764","GO:0001764","neuron migration","2/5","177/18903",0.000855827857360953,0.00501270602168558,0.000836523469600932,"NDN/STAT3",2
"GO:0048771","GO:0048771","tissue remodeling","2/5","179/18903",0.000875147338170345,0.00509279289696549,0.00084988841669514,"MDM2/TP53",2
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","2/5","183/18903",0.000914420434441661,0.0052872258452973,0.000882335506917392,"SIRT1/STAT3",2
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","2/5","185/18903",0.000934373773652174,0.00536818562951759,0.000895846125593436,"MDM2/TP53",2
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","2/5","186/18903",0.000944429580618078,0.0053713508856219,0.000896374345482474,"MDM2/TP53",2
"GO:0045766","GO:0045766","positive regulation of angiogenesis","2/5","187/18903",0.000954538122819241,0.0053713508856219,0.000896374345482474,"SIRT1/STAT3",2
"GO:1904018","GO:1904018","positive regulation of vasculature development","2/5","187/18903",0.000954538122819241,0.0053713508856219,0.000896374345482474,"SIRT1/STAT3",2
"GO:0006006","GO:0006006","glucose metabolic process","2/5","188/18903",0.000964699383005265,0.0053713508856219,0.000896374345482474,"SIRT1/TP53",2
"GO:0030308","GO:0030308","negative regulation of cell growth","2/5","188/18903",0.000964699383005265,0.0053713508856219,0.000896374345482474,"SIRT1/TP53",2
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","2/5","190/18903",0.000985179988344211,0.00545173220543852,0.000909788429662397,"NDN/SIRT1",2
"GO:0010952","GO:0010952","positive regulation of peptidase activity","2/5","194/18903",0.0010267730561318,0.0056130260401872,0.000936705244190418,"SIRT1/STAT3",2
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","2/5","194/18903",0.0010267730561318,0.0056130260401872,0.000936705244190418,"MDM2/TP53",2
"GO:0071897","GO:0071897","DNA biosynthetic process","2/5","198/18903",0.00106920768093496,0.00580979113375501,0.000969541524246664,"SIRT1/TP53",2
"GO:0001935","GO:0001935","endothelial cell proliferation","2/5","199/18903",0.00107994770122406,0.00583301093715029,0.00097341645934472,"SIRT1/STAT3",2
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response","2/5","207/18903",0.0011677568209889,0.00626974197935708,0.00104629840477076,"STAT3/TP53",2
"GO:0007623","GO:0007623","circadian rhythm","2/5","210/18903",0.00120154987766131,0.0064130058559201,0.00107020636876715,"SIRT1/TP53",2
"GO:0042594","GO:0042594","response to starvation","2/5","211/18903",0.00121291889678871,0.00643560497002009,0.00107397772285316,"SIRT1/TP53",2
