"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032640","GO:0032640","tumor necrosis factor production","5/13","184/18903",9.99841005462166e-08,7.28145080064839e-06,2.08204877567636e-06,"IFNG/STAT3/PTPN11/IL10/JAK2",5
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","5/13","184/18903",9.99841005462166e-08,7.28145080064839e-06,2.08204877567636e-06,"IFNG/STAT3/PTPN11/IL10/JAK2",5
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","5/13","189/18903",1.14291628956653e-07,7.65753914009573e-06,2.18958699685377e-06,"IFNG/STAT3/PTPN11/IL10/JAK2",5
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","5/13","189/18903",1.14291628956653e-07,7.65753914009573e-06,2.18958699685377e-06,"IFNG/STAT3/PTPN11/IL10/JAK2",5
"GO:0043434","GO:0043434","response to peptide hormone","6/13","421/18903",1.77059727478232e-07,1.14067324433092e-05,3.26162655880954e-06,"AKT1/STAT3/PTPN11/IL10/STAT5A/JAK2",6
"GO:0045346","GO:0045346","regulation of MHC class II biosynthetic process","3/13","19/18903",2.44658035973517e-07,1.50367959624001e-05,4.29960230189601e-06,"IFNG/IL10/JAK2",3
"GO:0072594","GO:0072594","establishment of protein localization to organelle","6/13","449/18903",2.58791677146234e-07,1.50367959624001e-05,4.29960230189601e-06,"AKT1/HSP90AA1/IFNG/STAT3/TP53/JAK2",6
"GO:0006457","GO:0006457","protein folding","5/13","223/18903",2.60338556960956e-07,1.50367959624001e-05,4.29960230189601e-06,"CALR/HSP90AA1/HSP90B1/PDIA3/P4HB",5
"GO:0045342","GO:0045342","MHC class II biosynthetic process","3/13","20/18903",2.87718735135317e-07,1.51757622191102e-05,4.33933813649341e-06,"IFNG/IL10/JAK2",3
"GO:0010507","GO:0010507","negative regulation of autophagy","4/13","87/18903",2.8992500955912e-07,1.51757622191102e-05,4.33933813649341e-06,"AKT1/STAT3/TP53/IL10",4
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","4/13","87/18903",2.8992500955912e-07,1.51757622191102e-05,4.33933813649341e-06,"AKT1/HSP90AA1/IFNG/JAK2",4
"GO:0010657","GO:0010657","muscle cell apoptotic process","4/13","92/18903",3.6324704450578e-07,1.84375393802176e-05,5.27200654705358e-06,"HSP90AA1/IFNG/TP53/JAK2",4
"GO:0001819","GO:0001819","positive regulation of cytokine production","6/13","486/18903",4.12292758359293e-07,2.03114814779946e-05,5.80783916574236e-06,"HSP90AA1/IFNG/STAT3/PTPN11/IL10/JAK2",6
"GO:0036473","GO:0036473","cell death in response to oxidative stress","4/13","100/18903",5.08213337886905e-07,2.4321638313159e-05,6.95449830792607e-06,"AKT1/P4HB/IL10/JAK2",4
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","5/13","261/18903",5.67827478684455e-07,2.55364319759468e-05,7.3018548619361e-06,"CALR/HSP90B1/PDIA3/P4HB/TP53",5
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway","3/13","25/18903",5.79333979155809e-07,2.55364319759468e-05,7.3018548619361e-06,"STAT3/STAT5A/JAK2",3
"GO:0071378","GO:0071378","cellular response to growth hormone stimulus","3/13","25/18903",5.79333979155809e-07,2.55364319759468e-05,7.3018548619361e-06,"STAT3/STAT5A/JAK2",3
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","4/13","105/18903",6.18362829290569e-07,2.65578907451719e-05,7.59392948251576e-06,"IFNG/STAT3/PTPN11/JAK2",4
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","3/13","26/18903",6.5463930969819e-07,2.74130210936117e-05,7.83844436612307e-06,"IFNG/TP53/JAK2",3
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport","4/13","109/18903",7.18553952494691e-07,2.86566159625859e-05,8.19403630037806e-06,"HSP90AA1/IFNG/PTPN11/JAK2",4
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","4/13","109/18903",7.18553952494691e-07,2.86566159625859e-05,8.19403630037806e-06,"IFNG/STAT3/PTPN11/JAK2",4
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","4/13","115/18903",8.90887207223328e-07,3.4369969404451e-05,9.82770531282025e-06,"AKT1/STAT3/IL10/STAT5A",4
"GO:0098586","GO:0098586","cellular response to virus","4/13","116/18903",9.22351983539471e-07,3.4369969404451e-05,9.82770531282025e-06,"CALR/HSP90AA1/IFNG/JAK2",4
"GO:0034599","GO:0034599","cellular response to oxidative stress","5/13","288/18903",9.23372312358386e-07,3.4369969404451e-05,9.82770531282025e-06,"AKT1/P4HB/TP53/IL10/JAK2",5
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","5/13","306/18903",1.24488994596585e-06,4.53302317281042e-05,1.29616687737863e-05,"AKT1/STAT3/PTPN11/STAT5A/JAK2",5
"GO:0042063","GO:0042063","gliogenesis","5/13","310/18903",1.32708189900339e-06,4.72949400176741e-05,1.35234549618487e-05,"AKT1/IFNG/STAT3/TP53/PTPN11",5
"GO:0032612","GO:0032612","interleukin-1 production","4/13","130/18903",1.45539132484252e-06,4.97506218185965e-05,1.4225629490942e-05,"IFNG/STAT3/IL10/JAK2",4
"GO:0032652","GO:0032652","regulation of interleukin-1 production","4/13","130/18903",1.45539132484252e-06,4.97506218185965e-05,1.4225629490942e-05,"IFNG/STAT3/IL10/JAK2",4
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","5/13","322/18903",1.59969313647872e-06,5.34817609204358e-05,1.52925066575323e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","4/13","134/18903",1.64274583659164e-06,5.34817609204358e-05,1.52925066575323e-05,"AKT1/IFNG/STAT3/TP53",4
"GO:1901214","GO:1901214","regulation of neuron death","5/13","325/18903",1.67430630007916e-06,5.34817609204358e-05,1.52925066575323e-05,"AKT1/IFNG/TP53/IL10/JAK2",5
"GO:1900180","GO:1900180","regulation of protein localization to nucleus","4/13","135/18903",1.6922587037511e-06,5.34817609204358e-05,1.52925066575323e-05,"AKT1/HSP90AA1/IFNG/JAK2",4
"GO:0010506","GO:0010506","regulation of autophagy","5/13","344/18903",2.21314405795121e-06,6.83670606668712e-05,1.95487903242271e-05,"AKT1/IFNG/STAT3/TP53/IL10",5
"GO:0062197","GO:0062197","cellular response to chemical stress","5/13","345/18903",2.2448885592107e-06,6.83670606668712e-05,1.95487903242271e-05,"AKT1/P4HB/TP53/IL10/JAK2",5
"GO:0035264","GO:0035264","multicellular organism growth","4/13","147/18903",2.37689414663348e-06,7.10946017073406e-05,2.03286999383126e-05,"STAT3/TP53/PTPN11/STAT5A",4
"GO:0042307","GO:0042307","positive regulation of protein import into nucleus","3/13","40/18903",2.47383839682267e-06,7.26961283276837e-05,2.07866384220557e-05,"HSP90AA1/IFNG/JAK2",3
"GO:0010631","GO:0010631","epithelial cell migration","5/13","366/18903",2.9989921522165e-06,8.66088250855629e-05,2.47648172279221e-05,"AKT1/CALR/IFNG/PTPN11/STAT5A",5
"GO:0070997","GO:0070997","neuron death","5/13","368/18903",3.08009151400315e-06,8.71358671053395e-05,2.49155189523516e-05,"AKT1/IFNG/TP53/IL10/JAK2",5
"GO:0090132","GO:0090132","epithelium migration","5/13","369/18903",3.12128479183306e-06,8.71358671053395e-05,2.49155189523516e-05,"AKT1/CALR/IFNG/PTPN11/STAT5A",5
"GO:0090130","GO:0090130","tissue migration","5/13","374/18903",3.33381956465178e-06,9.00668995288989e-05,2.57536146335579e-05,"AKT1/CALR/IFNG/PTPN11/STAT5A",5
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","5/13","374/18903",3.33381956465178e-06,9.00668995288989e-05,2.57536146335579e-05,"AKT1/PDIA3/P4HB/TP53/JAK2",5
"GO:0050863","GO:0050863","regulation of T cell activation","5/13","376/18903",3.42196124006201e-06,9.07304539227779e-05,2.59433505325147e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","5/13","377/18903",3.46671585137778e-06,9.07304539227779e-05,2.59433505325147e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","3/13","45/18903",3.54596447197075e-06,9.13767767777079e-05,2.61281592671529e-05,"AKT1/P4HB/JAK2",3
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","3/13","46/18903",3.79185104439503e-06,9.62325833236619e-05,2.75166224114791e-05,"IFNG/IL10/JAK2",3
"GO:0046677","GO:0046677","response to antibiotic","3/13","47/18903",4.04877795675708e-06,9.97309276112958e-05,2.85169345251466e-05,"HSP90AA1/TP53/JAK2",3
"GO:1902895","GO:1902895","positive regulation of miRNA transcription","3/13","47/18903",4.04877795675708e-06,9.97309276112958e-05,2.85169345251466e-05,"STAT3/TP53/IL10",3
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","5/13","400/18903",4.63027451750892e-06,0.000111590412308509,3.1908020487272e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","4/13","175/18903",4.75463291015992e-06,0.000111590412308509,3.1908020487272e-05,"AKT1/IFNG/IL10/JAK2",4
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","4/13","176/18903",4.86334334240069e-06,0.000111590412308509,3.1908020487272e-05,"AKT1/CALR/IFNG/STAT5A",4
"GO:0032635","GO:0032635","interleukin-6 production","4/13","176/18903",4.86334334240069e-06,0.000111590412308509,3.1908020487272e-05,"IFNG/STAT3/PTPN11/IL10",4
"GO:0032675","GO:0032675","regulation of interleukin-6 production","4/13","176/18903",4.86334334240069e-06,0.000111590412308509,3.1908020487272e-05,"IFNG/STAT3/PTPN11/IL10",4
"GO:0048659","GO:0048659","smooth muscle cell proliferation","4/13","179/18903",5.2005461731183e-06,0.000117715065405043,3.36592959995565e-05,"AKT1/IFNG/IL10/JAK2",4
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","5/13","414/18903",5.4764930377801e-06,0.000122308344510422,3.49726923816133e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","4/13","183/18903",5.67673102081054e-06,0.000125112163945495,3.57744129427811e-05,"AKT1/STAT3/IL10/STAT5A",4
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","4/13","186/18903",6.05451518739157e-06,0.000131705362842609,3.76596638450193e-05,"AKT1/IFNG/STAT3/TP53",4
"GO:0010659","GO:0010659","cardiac muscle cell apoptotic process","3/13","55/18903",6.52992294540118e-06,0.000140225909404448,4.00960180857967e-05,"HSP90AA1/TP53/JAK2",3
"GO:0006979","GO:0006979","response to oxidative stress","5/13","434/18903",6.89169667280697e-06,0.000142619034464222,4.07803052199347e-05,"AKT1/P4HB/TP53/IL10/JAK2",5
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","3/13","56/18903",6.89680106961313e-06,0.000142619034464222,4.07803052199347e-05,"IFNG/STAT3/TP53",3
"GO:2000630","GO:2000630","positive regulation of miRNA metabolic process","3/13","56/18903",6.89680106961313e-06,0.000142619034464222,4.07803052199347e-05,"STAT3/TP53/IL10",3
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","4/13","193/18903",7.00820608840792e-06,0.000143155429244918,4.09336812609192e-05,"IFNG/TP53/PTPN11/JAK2",4
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","3/13","57/18903",7.27706540153721e-06,0.000146856440332227,4.19919436613752e-05,"HSP90AA1/TP53/JAK2",3
"GO:0001935","GO:0001935","endothelial cell proliferation","4/13","199/18903",7.91049499172045e-06,0.000157739037037283,4.51036995141955e-05,"AKT1/STAT3/IL10/STAT5A",4
"GO:0042306","GO:0042306","regulation of protein import into nucleus","3/13","59/18903",8.07868220337299e-06,0.000159197561066468,4.55207480190057e-05,"HSP90AA1/IFNG/JAK2",3
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","5/13","450/18903",8.21880305056168e-06,0.000160075524531289,4.57717917748539e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:1902893","GO:1902893","regulation of miRNA transcription","3/13","61/18903",8.93662855688381e-06,0.000172055779687131,4.91974106882291e-05,"STAT3/TP53/IL10",3
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response","4/13","207/18903",9.24386114369274e-06,0.000174708146544899,4.99558250921786e-05,"IFNG/STAT3/TP53/IL10",4
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport","3/13","62/18903",9.38730339644235e-06,0.000174708146544899,4.99558250921786e-05,"HSP90AA1/IFNG/JAK2",3
"GO:0061614","GO:0061614","miRNA transcription","3/13","62/18903",9.38730339644235e-06,0.000174708146544899,4.99558250921786e-05,"STAT3/TP53/IL10",3
"GO:0050867","GO:0050867","positive regulation of cell activation","5/13","467/18903",9.84095322249559e-06,0.000179384371850408,5.12929390051443e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","3/13","63/18903",9.85275355835079e-06,0.000179384371850408,5.12929390051443e-05,"IFNG/STAT3/JAK2",3
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","5/13","490/18903",1.24247840404796e-05,0.000221106768935792,6.32229881324652e-05,"AKT1/IFNG/PTPN11/IL10/JAK2",5
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","4/13","224/18903",1.2621181137431e-05,0.000221106768935792,6.32229881324652e-05,"AKT1/STAT3/IL10/STAT5A",4
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","4/13","224/18903",1.2621181137431e-05,0.000221106768935792,6.32229881324652e-05,"AKT1/PDIA3/IFNG/JAK2",4
"GO:0001667","GO:0001667","ameboidal-type cell migration","5/13","492/18903",1.26723879509469e-05,0.000221106768935792,6.32229881324652e-05,"AKT1/CALR/IFNG/PTPN11/STAT5A",5
"GO:0033157","GO:0033157","regulation of intracellular protein transport","4/13","225/18903",1.28446931826896e-05,0.000221802691556753,6.34219793610825e-05,"HSP90AA1/IFNG/PTPN11/JAK2",4
"GO:0010001","GO:0010001","glial cell differentiation","4/13","227/18903",1.33004753076778e-05,0.000227329552452656,6.500232293226e-05,"AKT1/IFNG/STAT3/PTPN11",4
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","3/13","74/18903",1.60134378334346e-05,0.00026822508371003,7.66959390969764e-05,"IFNG/STAT3/JAK2",3
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","3/13","74/18903",1.60134378334346e-05,0.00026822508371003,7.66959390969764e-05,"STAT3/TP53/IL10",3
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","4/13","247/18903",1.85421015805454e-05,0.000304490393602094,8.7065595656844e-05,"AKT1/STAT3/TP53/IL10",4
"GO:0033002","GO:0033002","muscle cell proliferation","4/13","247/18903",1.85421015805454e-05,0.000304490393602094,8.7065595656844e-05,"AKT1/IFNG/IL10/JAK2",4
"GO:0050870","GO:0050870","positive regulation of T cell activation","4/13","251/18903",1.97500978670002e-05,0.000321178775992479,9.18374504801748e-05,"AKT1/IFNG/PTPN11/JAK2",4
"GO:0070227","GO:0070227","lymphocyte apoptotic process","3/13","80/18903",2.02476091591094e-05,0.000322997574681031,9.23575154626042e-05,"AKT1/TP53/IL10",3
"GO:1903201","GO:1903201","regulation of oxidative stress-induced cell death","3/13","80/18903",2.02476091591094e-05,0.000322997574681031,9.23575154626042e-05,"AKT1/P4HB/IL10",3
"GO:0048708","GO:0048708","astrocyte differentiation","3/13","82/18903",2.18074939299258e-05,0.00034459955030779,9.85343568829815e-05,"IFNG/STAT3/PTPN11",3
"GO:0071216","GO:0071216","cellular response to biotic stimulus","4/13","261/18903",2.30234959041227e-05,0.000360414538686032,0.000103056474533948,"AKT1/TP53/IL10/JAK2",4
"GO:0010921","GO:0010921","regulation of phosphatase activity","3/13","84/18903",2.34446069456636e-05,0.000363608487351727,0.000103969748150847,"HSP90B1/IFNG/JAK2",3
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","4/13","266/18903",2.48022841790623e-05,0.000377671145453904,0.000107990806712664,"IFNG/TP53/PTPN11/JAK2",4
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","4/13","266/18903",2.48022841790623e-05,0.000377671145453904,0.000107990806712664,"AKT1/STAT3/IL10/JAK2",4
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","3/13","87/18903",2.60489708449819e-05,0.000393081316804907,0.000112397171498025,"IFNG/TP53/JAK2",3
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","4/13","275/18903",2.82565282506826e-05,0.00042258647160619,0.000120833837914103,"AKT1/IFNG/PTPN11/JAK2",4
"GO:0010586","GO:0010586","miRNA metabolic process","3/13","90/18903",2.883708244528e-05,0.000427452328281805,0.000122225174779715,"STAT3/TP53/IL10",3
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress","3/13","95/18903",3.39084134155553e-05,0.000498215723430308,0.000142459169936082,"AKT1/P4HB/IL10",3
"GO:0010632","GO:0010632","regulation of epithelial cell migration","4/13","292/18903",3.57306054043296e-05,0.000520424035236975,0.000148809386352128,"AKT1/CALR/IFNG/STAT5A",4
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","4/13","293/18903",3.62112342965816e-05,0.000522877736610123,0.000149510994600224,"IFNG/STAT3/TP53/IL10",4
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","3/13","98/18903",3.72155320079725e-05,0.000525713906334349,0.000150321965361903,"AKT1/IL10/JAK2",3
"GO:0048872","GO:0048872","homeostasis of number of cells","4/13","296/18903",3.7681661857816e-05,0.000525713906334349,0.000150321965361903,"AKT1/STAT3/PTPN11/JAK2",4
"GO:0002263","GO:0002263","cell activation involved in immune response","4/13","297/18903",3.81814163470754e-05,0.000525713906334349,0.000150321965361903,"IFNG/STAT3/TP53/IL10",4
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","3/13","99/18903",3.83632651568559e-05,0.000525713906334349,0.000150321965361903,"IFNG/STAT3/TP53",3
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","3/13","99/18903",3.83632651568559e-05,0.000525713906334349,0.000150321965361903,"IFNG/STAT3/PTPN11",3
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","4/13","298/18903",3.86860261665099e-05,0.000525713906334349,0.000150321965361903,"AKT1/P4HB/TP53/JAK2",4
"GO:0031958","GO:0031958","corticosteroid receptor signaling pathway","2/13","14/18903",3.95462401182853e-05,0.000525713906334349,0.000150321965361903,"CALR/JAK2",2
"GO:0098760","GO:0098760","response to interleukin-7","2/13","14/18903",3.95462401182853e-05,0.000525713906334349,0.000150321965361903,"PDIA3/P4HB",2
"GO:0098761","GO:0098761","cellular response to interleukin-7","2/13","14/18903",3.95462401182853e-05,0.000525713906334349,0.000150321965361903,"PDIA3/P4HB",2
"GO:1902947","GO:1902947","regulation of tau-protein kinase activity","2/13","14/18903",3.95462401182853e-05,0.000525713906334349,0.000150321965361903,"HSP90AA1/IFNG",2
"GO:0007162","GO:0007162","negative regulation of cell adhesion","4/13","308/18903",4.40057385570521e-05,0.000574212332282426,0.000164189543559154,"AKT1/PTPN11/IL10/JAK2",4
"GO:0046425","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","3/13","104/18903",4.44518772077519e-05,0.000574212332282426,0.000164189543559154,"IFNG/IL10/JAK2",3
"GO:1902882","GO:1902882","regulation of response to oxidative stress","3/13","104/18903",4.44518772077519e-05,0.000574212332282426,0.000164189543559154,"AKT1/P4HB/IL10",3
"GO:0036293","GO:0036293","response to decreased oxygen levels","4/13","309/18903",4.45657332517704e-05,0.000574212332282426,0.000164189543559154,"AKT1/HSP90B1/P4HB/TP53",4
"GO:0032479","GO:0032479","regulation of type I interferon production","3/13","105/18903",4.57410982188832e-05,0.000580426814519919,0.000165966504701689,"HSP90AA1/PTPN11/IL10",3
"GO:0032606","GO:0032606","type I interferon production","3/13","105/18903",4.57410982188832e-05,0.000580426814519919,0.000165966504701689,"HSP90AA1/PTPN11/IL10",3
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","3/13","108/18903",4.97556231459453e-05,0.000621945289324316,0.000177838244551493,"AKT1/HSP90AA1/IFNG",3
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","3/13","108/18903",4.97556231459453e-05,0.000621945289324316,0.000177838244551493,"AKT1/STAT3/TP53",3
"GO:0042116","GO:0042116","macrophage activation","3/13","109/18903",5.11434647268919e-05,0.000634557803092918,0.000181444650687999,"IFNG/IL10/JAK2",3
"GO:1903799","GO:1903799","negative regulation of miRNA maturation","2/13","16/18903",5.21084342854215e-05,0.000641776672265302,0.000183508804952529,"STAT3/TP53",2
"GO:0032611","GO:0032611","interleukin-1 beta production","3/13","111/18903",5.39949267248079e-05,0.00065537320481198,0.000187396580166191,"IFNG/STAT3/JAK2",3
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","3/13","111/18903",5.39949267248079e-05,0.00065537320481198,0.000187396580166191,"IFNG/STAT3/JAK2",3
"GO:0009895","GO:0009895","negative regulation of catabolic process","4/13","332/18903",5.89478608327898e-05,0.000710342927301604,0.00020311455266126,"AKT1/STAT3/TP53/IL10",4
"GO:1904892","GO:1904892","regulation of receptor signaling pathway via STAT","3/13","115/18903",6.0006908949992e-05,0.000717939803508833,0.000205286793776288,"IFNG/IL10/JAK2",3
"GO:0032386","GO:0032386","regulation of intracellular transport","4/13","336/18903",6.17588011358601e-05,0.000733659517039473,0.000209781668658577,"HSP90AA1/IFNG/PTPN11/JAK2",4
"GO:0070482","GO:0070482","response to oxygen levels","4/13","337/18903",6.24766158431597e-05,0.000736960081248539,0.00021072542778827,"AKT1/HSP90B1/P4HB/TP53",4
"GO:0071887","GO:0071887","leukocyte apoptotic process","3/13","117/18903",6.31708120558932e-05,0.000739937833521826,0.000211576882483853,"AKT1/TP53/IL10",3
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","4/13","339/18903",6.39305666532276e-05,0.000743344105654288,0.00021255086760264,"AKT1/IFNG/STAT3/TP53",4
"GO:0002286","GO:0002286","T cell activation involved in immune response","3/13","118/18903",6.47929787615081e-05,0.000743344105654288,0.00021255086760264,"IFNG/STAT3/TP53",3
"GO:0071346","GO:0071346","cellular response to interferon-gamma","3/13","118/18903",6.47929787615081e-05,0.000743344105654288,0.00021255086760264,"IFNG/TP53/JAK2",3
"GO:0051235","GO:0051235","maintenance of location","4/13","342/18903",6.61577826417868e-05,0.000746293620325469,0.000213394248074211,"AKT1/CALR/HSP90B1/IL10",4
"GO:0051770","GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","2/13","18/18903",6.63867160767134e-05,0.000746293620325469,0.000213394248074211,"IFNG/JAK2",2
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process","2/13","18/18903",6.63867160767134e-05,0.000746293620325469,0.000213394248074211,"TP53/IL10",2
"GO:0032355","GO:0032355","response to estradiol","3/13","121/18903",6.98228560423049e-05,0.000779688559139071,0.000222943154380693,"CALR/STAT3/IL10",3
