"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0036293","GO:0036293","response to decreased oxygen levels","2/5","309/18903",0.00257812904779825,0.0181090269261009,0.00415247164325146,"MDM2/TP53",2
"GO:0051974","GO:0051974","negative regulation of telomerase activity","1/5","10/18903",0.00264256499710025,0.0183406594441601,0.00420558589764075,"TP53",1
"GO:0010948","GO:0010948","negative regulation of cell cycle process","2/5","318/18903",0.00272812842662066,0.0187117514437629,0.00429067876384921,"MDM2/TP53",2
"GO:0031647","GO:0031647","regulation of protein stability","2/5","325/18903",0.00284762224322649,0.0188277513416649,0.00431727800016511,"MDM2/TP53",2
"GO:0071496","GO:0071496","cellular response to external stimulus","2/5","328/18903",0.00289958967698002,0.0188277513416649,0.00431727800016511,"KAT5/TP53",2
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","1/5","11/18903",0.00290651392924501,0.0188277513416649,0.00431727800016511,"KAT5",1
"GO:0061418","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","1/5","11/18903",0.00290651392924501,0.0188277513416649,0.00431727800016511,"TP53",1
"GO:1990440","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","1/5","11/18903",0.00290651392924501,0.0188277513416649,0.00431727800016511,"TP53",1
"GO:0006310","GO:0006310","DNA recombination","2/5","332/18903",0.0029695838983523,0.0189438465642204,0.00434389909480183,"KAT5/RPA1",2
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","2/5","335/18903",0.0030226072068028,0.0189438465642204,0.00434389909480183,"MDM2/TP53",2
"GO:0104004","GO:0104004","cellular response to environmental stimulus","2/5","335/18903",0.0030226072068028,0.0189438465642204,0.00434389909480183,"MDM2/TP53",2
"GO:0070482","GO:0070482","response to oxygen levels","2/5","337/18903",0.0030582070847282,0.0189438465642204,0.00434389909480183,"MDM2/TP53",2
"GO:0006983","GO:0006983","ER overload response","1/5","12/18903",0.00317040697552651,0.0189438465642204,0.00434389909480183,"TP53",1
"GO:0051095","GO:0051095","regulation of helicase activity","1/5","12/18903",0.00317040697552651,0.0189438465642204,0.00434389909480183,"TP53",1
"GO:1903800","GO:1903800","positive regulation of miRNA maturation","1/5","12/18903",0.00317040697552651,0.0189438465642204,0.00434389909480183,"TP53",1
"GO:0010506","GO:0010506","regulation of autophagy","2/5","344/18903",0.00318438587185866,0.0189438465642204,0.00434389909480183,"KAT5/TP53",2
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","2/5","354/18903",0.00336889360022144,0.0194384887032049,0.00445732249762033,"MDM2/TP53",2
"GO:0043471","GO:0043471","regulation of cellular carbohydrate catabolic process","1/5","13/18903",0.00343424414482008,0.0194384887032049,0.00445732249762033,"TP53",1
"GO:0070243","GO:0070243","regulation of thymocyte apoptotic process","1/5","13/18903",0.00343424414482008,0.0194384887032049,0.00445732249762033,"TP53",1
"GO:0090235","GO:0090235","regulation of metaphase plate congression","1/5","13/18903",0.00343424414482008,0.0194384887032049,0.00445732249762033,"KAT5",1
"GO:1901524","GO:1901524","regulation of mitophagy","1/5","13/18903",0.00343424414482008,0.0194384887032049,0.00445732249762033,"TP53",1
"GO:0042176","GO:0042176","regulation of protein catabolic process","2/5","361/18903",0.00350101763567903,0.0195448899200033,0.004481720718318,"MDM2/RCHY1",2
"GO:0045787","GO:0045787","positive regulation of cell cycle","2/5","362/18903",0.00352009166655291,0.0195448899200033,0.004481720718318,"KAT5/MDM2",2
"GO:0045862","GO:0045862","positive regulation of proteolysis","2/5","372/18903",0.00371356501224782,0.0202584678587169,0.0046453469676935,"MDM2/RCHY1",2
"GO:1901653","GO:1901653","cellular response to peptide","2/5","373/18903",0.003733185281987,0.0202584678587169,0.0046453469676935,"MDM2/TP53",2
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","2/5","374/18903",0.00375285510933349,0.0202584678587169,0.0046453469676935,"MDM2/TP53",2
"GO:0010225","GO:0010225","response to UV-C","1/5","15/18903",0.00396175088793727,0.0206223282827449,0.00472878160496271,"TP53",1
"GO:0010867","GO:0010867","positive regulation of triglyceride biosynthetic process","1/5","15/18903",0.00396175088793727,0.0206223282827449,0.00472878160496271,"KAT5",1
"GO:0043518","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","1/5","15/18903",0.00396175088793727,0.0206223282827449,0.00472878160496271,"MDM2",1
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process","1/5","15/18903",0.00396175088793727,0.0206223282827449,0.00472878160496271,"TP53",1
"GO:0034349","GO:0034349","glial cell apoptotic process","1/5","16/18903",0.0042254204795068,0.0214210446917606,0.00491193044299647,"TP53",1
"GO:0043486","GO:0043486","histone exchange","1/5","16/18903",0.0042254204795068,0.0214210446917606,0.00491193044299647,"KAT5",1
"GO:1903799","GO:1903799","negative regulation of miRNA maturation","1/5","16/18903",0.0042254204795068,0.0214210446917606,0.00491193044299647,"TP53",1
"GO:0045786","GO:0045786","negative regulation of cell cycle","2/5","405/18903",0.00438710914564042,0.0216289831061503,0.00495961154551067,"MDM2/TP53",2
"GO:0006089","GO:0006089","lactate metabolic process","1/5","17/18903",0.00448903422957836,0.0216289831061503,0.00495961154551067,"TP53",1
"GO:0060253","GO:0060253","negative regulation of glial cell proliferation","1/5","17/18903",0.00448903422957836,0.0216289831061503,0.00495961154551067,"TP53",1
"GO:0090399","GO:0090399","replicative senescence","1/5","17/18903",0.00448903422957836,0.0216289831061503,0.00495961154551067,"TP53",1
"GO:1902036","GO:1902036","regulation of hematopoietic stem cell differentiation","1/5","17/18903",0.00448903422957836,0.0216289831061503,0.00495961154551067,"KAT5",1
"GO:1905269","GO:1905269","positive regulation of chromatin organization","1/5","17/18903",0.00448903422957836,0.0216289831061503,0.00495961154551067,"KAT5",1
"GO:0018205","GO:0018205","peptidyl-lysine modification","2/5","414/18903",0.00458009364990534,0.0218170174938125,0.00500272857581328,"KAT5/MDM2",2
"GO:0030098","GO:0030098","lymphocyte differentiation","2/5","419/18903",0.00468901862225884,0.0218170174938125,0.00500272857581328,"KAT5/TP53",2
"GO:0007289","GO:0007289","spermatid nucleus differentiation","1/5","18/18903",0.00475259214702262,0.0218170174938125,0.00500272857581328,"KAT5",1
"GO:0042753","GO:0042753","positive regulation of circadian rhythm","1/5","18/18903",0.00475259214702262,0.0218170174938125,0.00500272857581328,"KAT5",1
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","1/5","18/18903",0.00475259214702262,0.0218170174938125,0.00500272857581328,"KAT5",1
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process","1/5","18/18903",0.00475259214702262,0.0218170174938125,0.00500272857581328,"TP53",1
"GO:0006098","GO:0006098","pentose-phosphate shunt","1/5","19/18903",0.00501609424070881,0.0219878416716785,0.00504189923680268,"TP53",1
"GO:0010663","GO:0010663","positive regulation of striated muscle cell apoptotic process","1/5","19/18903",0.00501609424070881,0.0219878416716785,0.00504189923680268,"TP53",1
"GO:0010666","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","1/5","19/18903",0.00501609424070881,0.0219878416716785,0.00504189923680268,"TP53",1
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","1/5","19/18903",0.00501609424070881,0.0219878416716785,0.00504189923680268,"TP53",1
"GO:0070242","GO:0070242","thymocyte apoptotic process","1/5","19/18903",0.00501609424070881,0.0219878416716785,0.00504189923680268,"TP53",1
"GO:2000774","GO:2000774","positive regulation of cellular senescence","1/5","19/18903",0.00501609424070881,0.0219878416716785,0.00504189923680268,"TP53",1
"GO:0008340","GO:0008340","determination of adult lifespan","1/5","20/18903",0.00527954051950552,0.0224669498019833,0.00515176062986709,"TP53",1
"GO:0010940","GO:0010940","positive regulation of necrotic cell death","1/5","20/18903",0.00527954051950552,0.0224669498019833,0.00515176062986709,"TP53",1
"GO:0070314","GO:0070314","G1 to G0 transition","1/5","20/18903",0.00527954051950552,0.0224669498019833,0.00515176062986709,"TP53",1
"GO:2000269","GO:2000269","regulation of fibroblast apoptotic process","1/5","20/18903",0.00527954051950552,0.0224669498019833,0.00515176062986709,"TP53",1
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","2/5","453/18903",0.00546195038612065,0.0225122167536951,0.00516214052129507,"MDM2/TP53",2
"GO:0043984","GO:0043984","histone H4-K16 acetylation","1/5","21/18903",0.00554293099227987,0.0225122167536951,0.00516214052129507,"KAT5",1
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","1/5","21/18903",0.00554293099227987,0.0225122167536951,0.00516214052129507,"KAT5",1
"GO:1901522","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","1/5","21/18903",0.00554293099227987,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0006268","GO:0006268","DNA unwinding involved in DNA replication","1/5","22/18903",0.00580626566789921,0.0225122167536951,0.00516214052129507,"RPA1",1
"GO:0006740","GO:0006740","NADPH regeneration","1/5","22/18903",0.00580626566789921,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0032780","GO:0032780","negative regulation of ATP-dependent activity","1/5","22/18903",0.00580626566789921,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","2/5","473/18903",0.00594270076260101,0.0225122167536951,0.00516214052129507,"MDM2/TP53",2
"GO:1903131","GO:1903131","mononuclear cell differentiation","2/5","473/18903",0.00594270076260101,0.0225122167536951,0.00516214052129507,"KAT5/TP53",2
"GO:0016570","GO:0016570","histone modification","2/5","474/18903",0.00596724230428761,0.0225122167536951,0.00516214052129507,"KAT5/TP53",2
"GO:0031667","GO:0031667","response to nutrient levels","2/5","474/18903",0.00596724230428761,0.0225122167536951,0.00516214052129507,"KAT5/TP53",2
"GO:0003283","GO:0003283","atrial septum development","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"MDM2",1
"GO:0010866","GO:0010866","regulation of triglyceride biosynthetic process","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"KAT5",1
"GO:0031065","GO:0031065","positive regulation of histone deacetylation","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0032042","GO:0032042","mitochondrial DNA metabolic process","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0043968","GO:0043968","histone H2A acetylation","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"KAT5",1
"GO:0045591","GO:0045591","positive regulation of regulatory T cell differentiation","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"KAT5",1
"GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"MDM2",1
"GO:2000178","GO:2000178","negative regulation of neural precursor cell proliferation","1/5","23/18903",0.00606954455522823,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0022411","GO:0022411","cellular component disassembly","2/5","483/18903",0.0061902688672252,0.0225122167536951,0.00516214052129507,"KAT5/TP53",2
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","1/5","24/18903",0.00633276766313207,0.0225122167536951,0.00516214052129507,"MDM2",1
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","1/5","24/18903",0.00633276766313207,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","1/5","24/18903",0.00633276766313207,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0090208","GO:0090208","positive regulation of triglyceride metabolic process","1/5","24/18903",0.00633276766313207,0.0225122167536951,0.00516214052129507,"KAT5",1
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA","1/5","24/18903",0.00633276766313207,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:2000637","GO:2000637","positive regulation of miRNA-mediated gene silencing","1/5","24/18903",0.00633276766313207,0.0225122167536951,0.00516214052129507,"TP53",1
"GO:0006007","GO:0006007","glucose catabolic process","1/5","25/18903",0.00659593500047428,0.0226201770898618,0.00518689625424294,"TP53",1
"GO:0019985","GO:0019985","translesion synthesis","1/5","25/18903",0.00659593500047428,0.0226201770898618,0.00518689625424294,"RCHY1",1
"GO:0045980","GO:0045980","negative regulation of nucleotide metabolic process","1/5","25/18903",0.00659593500047428,0.0226201770898618,0.00518689625424294,"TP53",1
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","1/5","25/18903",0.00659593500047428,0.0226201770898618,0.00518689625424294,"KAT5",1
"GO:0060148","GO:0060148","positive regulation of post-transcriptional gene silencing","1/5","25/18903",0.00659593500047428,0.0226201770898618,0.00518689625424294,"TP53",1
"GO:1900370","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA","1/5","25/18903",0.00659593500047428,0.0226201770898618,0.00518689625424294,"TP53",1
"GO:0044346","GO:0044346","fibroblast apoptotic process","1/5","26/18903",0.0068590465761178,0.0231145904848363,0.0053002672051534,"TP53",1
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","1/5","26/18903",0.0068590465761178,0.0231145904848363,0.0053002672051534,"TP53",1
"GO:1903798","GO:1903798","regulation of miRNA maturation","1/5","26/18903",0.0068590465761178,0.0231145904848363,0.0053002672051534,"TP53",1
"GO:0003171","GO:0003171","atrioventricular valve development","1/5","27/18903",0.00712210239892419,0.0235919641964364,0.005409730889135,"MDM2",1
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","1/5","27/18903",0.00712210239892419,0.0235919641964364,0.005409730889135,"TP53",1
"GO:2000647","GO:2000647","negative regulation of stem cell proliferation","1/5","27/18903",0.00712210239892419,0.0235919641964364,0.005409730889135,"TP53",1
"GO:0032703","GO:0032703","negative regulation of interleukin-2 production","1/5","28/18903",0.00738510247775503,0.0240531549973809,0.00551548376756771,"KAT5",1
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process","1/5","28/18903",0.00738510247775503,0.0240531549973809,0.00551548376756771,"TP53",1
"GO:0070920","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA","1/5","28/18903",0.00738510247775503,0.0240531549973809,0.00551548376756771,"TP53",1
"GO:0043153","GO:0043153","entrainment of circadian clock by photoperiod","1/5","29/18903",0.00764804682146936,0.0244989631698716,0.00561770934833203,"TP53",1
