"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904892","GO:1904892","regulation of receptor signaling pathway via STAT","6/18","115/18903",7.77364339412347e-10,1.05580211189277e-07,3.45164644485482e-08,"IFNG/IL10/JAK2/SH2B3/SOCS3/SOCS1",6
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","8/18","400/18903",1.36325060931266e-09,1.69724700859426e-07,5.54866914667608e-08,"AKT1/IFNG/IL10/JAK2/MPL/PTPN11/STAT5B/SOCS1",8
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","8/18","450/18903",3.44204323091071e-09,3.95570198998507e-07,1.29320490618831e-07,"AKT1/IFNG/IL10/JAK2/MPL/PTPN11/STAT5B/SOCS1",8
"GO:0050867","GO:0050867","positive regulation of cell activation","8/18","467/18903",4.60368466132385e-09,4.91278920286988e-07,1.60609750590546e-07,"AKT1/IFNG/IL10/JAK2/MPL/PTPN11/STAT5B/SOCS1",8
"GO:0048872","GO:0048872","homeostasis of number of cells","7/18","296/18903",5.90495909841448e-09,5.88133926202083e-07,1.92273755906268e-07,"AKT1/JAK2/MPL/PTPN11/SH2B3/STAT3/STAT5B",7
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","8/18","490/18903",6.70780685961506e-09,5.96634988833303e-07,1.95052937940289e-07,"AKT1/IFNG/IL10/JAK2/PTPN11/SH2B3/STAT5B/SOCS1",8
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway","4/18","25/18903",7.18837335943738e-09,5.96634988833303e-07,1.95052937940289e-07,"JAK2/STAT3/STAT5A/STAT5B",4
"GO:0071378","GO:0071378","cellular response to growth hormone stimulus","4/18","25/18903",7.18837335943738e-09,5.96634988833303e-07,1.95052937940289e-07,"JAK2/STAT3/STAT5A/STAT5B",4
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","7/18","322/18903",1.05649713653308e-08,8.30740379989696e-07,2.71587075540914e-07,"AKT1/IFNG/IL10/JAK2/PTPN11/STAT5B/SOCS1",7
"GO:0042509","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","5/18","82/18903",1.11267815555557e-08,8.31170582200009e-07,2.71727717988307e-07,"IFNG/JAK2/SH2B3/SOCS3/SOCS1",5
"GO:0007260","GO:0007260","tyrosine phosphorylation of STAT protein","5/18","86/18903",1.41693271906996e-08,1.00804642013834e-06,3.29552271502988e-07,"IFNG/JAK2/SH2B3/SOCS3/SOCS1",5
"GO:0050863","GO:0050863","regulation of T cell activation","7/18","376/18903",3.0704539742664e-08,2.03114300391899e-06,6.64024768419934e-07,"AKT1/IFNG/IL10/JAK2/PTPN11/STAT5B/SOCS1",7
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","7/18","377/18903",3.12692698059818e-08,2.03114300391899e-06,6.64024768419934e-07,"AKT1/IFNG/IL10/JAK2/PTPN11/STAT5B/SOCS1",7
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","5/18","103/18903",3.52703811423803e-08,2.19558122611317e-06,7.17783195178265e-07,"IFNG/MPL/STAT3/STAT5B/THPO",5
"GO:1903706","GO:1903706","regulation of hemopoiesis","7/18","413/18903",5.84014693902545e-08,3.41178891042524e-06,1.11538790561355e-06,"IFNG/IL10/MPL/STAT3/STAT5B/THPO/SOCS1",7
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","7/18","414/18903",5.93751751479627e-08,3.41178891042524e-06,1.11538790561355e-06,"AKT1/IFNG/IL10/JAK2/PTPN11/STAT5B/SOCS1",7
"GO:0008286","GO:0008286","insulin receptor signaling pathway","5/18","122/18903",8.26086208165742e-08,4.4744841370531e-06,1.462806059038e-06,"AKT1/IRS1/PTPN11/SOCS3/SOCS1",5
"GO:0050870","GO:0050870","positive regulation of T cell activation","6/18","251/18903",8.38591404534718e-08,4.4744841370531e-06,1.462806059038e-06,"AKT1/IFNG/JAK2/PTPN11/STAT5B/SOCS1",6
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","6/18","266/18903",1.18223685088023e-07,6.09055812143126e-06,1.99113574885092e-06,"IFNG/JAK2/PTPN11/SH2B3/SOCS3/SOCS1",6
"GO:0032868","GO:0032868","response to insulin","6/18","269/18903",1.2632503894942e-07,6.2909869396811e-06,2.05666028324669e-06,"AKT1/IL10/IRS1/PTPN11/SOCS3/SOCS1",6
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","6/18","275/18903",1.4390491501463e-07,6.93528848489864e-06,2.26729645388076e-06,"AKT1/IFNG/JAK2/PTPN11/STAT5B/SOCS1",6
"GO:0045785","GO:0045785","positive regulation of cell adhesion","7/18","484/18903",1.72178699634364e-07,8.03859303917935e-06,2.62799067862976e-06,"AKT1/IFNG/IL10/JAK2/PTPN11/STAT5B/SOCS1",7
"GO:0045348","GO:0045348","positive regulation of MHC class II biosynthetic process","3/18","14/18903",2.62165197974771e-07,1.18689335083123e-05,3.88021218055163e-06,"IFNG/IL10/JAK2",3
"GO:0007162","GO:0007162","negative regulation of cell adhesion","6/18","308/18903",2.80590867995868e-07,1.2329492846642e-05,4.0307790325103e-06,"AKT1/IL10/JAK2/PTPN11/SH2B3/SOCS1",6
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","4/18","62/18903",3.10113622104479e-07,1.32374214692598e-05,4.32760062124747e-06,"AKT1/IFNG/IL10/JAK2",4
"GO:0042532","GO:0042532","negative regulation of tyrosine phosphorylation of STAT protein","3/18","15/18903",3.27511428571227e-07,1.35917242857059e-05,4.44342990810085e-06,"SH2B3/SOCS3/SOCS1",3
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process","4/18","65/18903",3.75706233440242e-07,1.51704084529655e-05,4.959536054517e-06,"AKT1/IFNG/IL10/JAK2",4
"GO:0002262","GO:0002262","myeloid cell homeostasis","5/18","169/18903",4.19780881876476e-07,1.6504016776933e-05,5.39552158422949e-06,"JAK2/MPL/SH2B3/STAT3/STAT5B",5
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","4/18","72/18903",5.68533998775127e-07,2.1234744854251e-05,6.9420993534647e-06,"IRS1/PTPN11/SOCS3/SOCS1",4
"GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus","4/18","72/18903",5.68533998775127e-07,2.1234744854251e-05,6.9420993534647e-06,"IRS1/PTPN11/SOCS3/SOCS1",4
"GO:0032640","GO:0032640","tumor necrosis factor production","5/18","184/18903",6.39816815450259e-07,2.27591981495878e-05,7.44047624984762e-06,"IFNG/IL10/JAK2/PTPN11/STAT3",5
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","5/18","184/18903",6.39816815450259e-07,2.27591981495878e-05,7.44047624984762e-06,"IFNG/IL10/JAK2/PTPN11/STAT3",5
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","5/18","186/18903",6.74976420544691e-07,2.32226237241287e-05,7.59198013668408e-06,"AKT1/IFNG/IRS1/LEPR/STAT3",5
"GO:0045346","GO:0045346","regulation of MHC class II biosynthetic process","3/18","19/18903",6.9583210335006e-07,2.32226237241287e-05,7.59198013668408e-06,"IFNG/IL10/JAK2",3
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","4/18","76/18903",7.07321283423074e-07,2.32226237241287e-05,7.59198013668408e-06,"AKT1/IFNG/IL10/JAK2",4
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","5/18","189/18903",7.30564467894276e-07,2.32226237241287e-05,7.59198013668408e-06,"IFNG/IL10/JAK2/PTPN11/STAT3",5
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","5/18","189/18903",7.30564467894276e-07,2.32226237241287e-05,7.59198013668408e-06,"IFNG/IL10/JAK2/PTPN11/STAT3",5
"GO:0045342","GO:0045342","MHC class II biosynthetic process","3/18","20/18903",8.18138706746203e-07,2.54645672474756e-05,8.32492017390873e-06,"IFNG/IL10/JAK2",3
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","6/18","380/18903",9.60055235766101e-07,2.80743687295084e-05,9.17812096842944e-06,"IFNG/JAK2/PTPN11/SH2B3/SOCS3/SOCS1",6
"GO:0046209","GO:0046209","nitric oxide metabolic process","4/18","82/18903",9.60851631247701e-07,2.80743687295084e-05,9.17812096842944e-06,"AKT1/IFNG/IL10/JAK2",4
"GO:0042326","GO:0042326","negative regulation of phosphorylation","6/18","381/18903",9.74878243718414e-07,2.80743687295084e-05,9.17812096842944e-06,"AKT1/IFNG/SH2B3/STAT3/SOCS3/SOCS1",6
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","6/18","382/18903",9.89888634928311e-07,2.80743687295084e-05,9.17812096842944e-06,"IFNG/JAK2/PTPN11/SH2B3/SOCS3/SOCS1",6
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","4/18","83/18903",1.00890319564798e-06,2.80743687295084e-05,9.17812096842944e-06,"AKT1/IFNG/IL10/JAK2",4
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","5/18","202/18903",1.01473621913886e-06,2.80743687295084e-05,9.17812096842944e-06,"AKT1/IL10/JAK2/SH2B3/SOCS1",5
"GO:0035855","GO:0035855","megakaryocyte development","3/18","22/18903",1.10388953277921e-06,2.9985653854039e-05,9.80296159252737e-06,"PTPN11/SH2B3/THPO",3
"GO:0032869","GO:0032869","cellular response to insulin stimulus","5/18","208/18903",1.17230231602061e-06,3.12753510738356e-05,1.02245916284505e-05,"AKT1/IRS1/PTPN11/SOCS3/SOCS1",5
"GO:0010507","GO:0010507","negative regulation of autophagy","4/18","87/18903",1.21917787524106e-06,3.19552937826341e-05,1.04468796696556e-05,"AKT1/IL10/LEPR/STAT3",4
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","5/18","214/18903",1.3485984175917e-06,3.47380351014137e-05,1.13566182534037e-05,"IFNG/MPL/STAT3/STAT5B/THPO",5
"GO:0030098","GO:0030098","lymphocyte differentiation","6/18","419/18903",1.69488675157261e-06,4.29179797771097e-05,1.40308198524476e-05,"IFNG/IL10/LEPR/STAT3/STAT5B/SOCS1",6
"GO:0046426","GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","3/18","26/18903",1.85927592869818e-06,4.55370202864767e-05,1.48870410856938e-05,"SH2B3/SOCS3/SOCS1",3
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","3/18","26/18903",1.85927592869818e-06,4.55370202864767e-05,1.48870410856938e-05,"IFNG/JAK2/SOCS1",3
"GO:0001776","GO:0001776","leukocyte homeostasis","4/18","100/18903",2.13123630123514e-06,5.13559199039565e-05,1.67893657686436e-05,"AKT1/MPL/SH2B3/STAT5B",4
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","6/18","440/18903",2.25051527194106e-06,5.32306626831633e-05,1.74022599062832e-05,"AKT1/IFNG/SH2B3/STAT3/SOCS3/SOCS1",6
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","6/18","441/18903",2.2802961256509e-06,5.32306626831633e-05,1.74022599062832e-05,"AKT1/IFNG/SH2B3/STAT3/SOCS3/SOCS1",6
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","5/18","243/18903",2.51785777998559e-06,5.78719926661304e-05,1.89196114965719e-05,"BCL2L1/IL10/JAK2/MPL/STAT5B",5
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","4/18","105/18903",2.59041276050656e-06,5.8637525215103e-05,1.91698807157104e-05,"IFNG/JAK2/PTPN11/STAT3",4
"GO:0042593","GO:0042593","glucose homeostasis","5/18","248/18903",2.78207776170944e-06,6.20361817312523e-05,2.02809753563736e-05,"AKT1/IRS1/LEPR/PTPN11/STAT3",5
"GO:0033500","GO:0033500","carbohydrate homeostasis","5/18","249/18903",2.83744866229947e-06,6.23404161981678e-05,2.0380436212182e-05,"AKT1/IRS1/LEPR/PTPN11/STAT3",5
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","4/18","109/18903",3.00757878839583e-06,6.51206189835271e-05,2.1289344894213e-05,"IFNG/JAK2/PTPN11/STAT3",4
"GO:1903131","GO:1903131","mononuclear cell differentiation","6/18","473/18903",3.41859872479019e-06,7.29626642119507e-05,2.38530798241e-05,"IFNG/IL10/LEPR/STAT3/STAT5B/SOCS1",6
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","4/18","115/18903",3.72416059189172e-06,7.83647313279751e-05,2.56191329078986e-05,"AKT1/IL10/STAT3/STAT5A",4
"GO:1904893","GO:1904893","negative regulation of receptor signaling pathway via STAT","3/18","33/18903",3.88539023201875e-06,8.0621847314389e-05,2.63570331528757e-05,"SH2B3/SOCS3/SOCS1",3
"GO:0001819","GO:0001819","positive regulation of cytokine production","6/18","486/18903",3.99710280189964e-06,8.18037203566858e-05,2.674341312302e-05,"IFNG/IL10/JAK2/PTPN11/STAT3/STAT5B",6
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","5/18","269/18903",4.13987983611093e-06,8.35808172317532e-05,2.73243846935345e-05,"BCL2L1/IL10/JAK2/MPL/STAT5B",5
"GO:0046326","GO:0046326","positive regulation of glucose import","3/18","37/18903",5.52009915105564e-06,0.000109960375089028,3.59484351731904e-05,"AKT1/IRS1/PTPN11",3
"GO:0030218","GO:0030218","erythrocyte differentiation","4/18","128/18903",5.7025508159674e-06,0.00011210014367178,3.6647972002893e-05,"JAK2/SH2B3/STAT3/STAT5B",4
"GO:0032612","GO:0032612","interleukin-1 production","4/18","130/18903",6.06464725456589e-06,0.000114690924029385,3.74949543786619e-05,"IFNG/IL10/JAK2/STAT3",4
"GO:0032652","GO:0032652","regulation of interleukin-1 production","4/18","130/18903",6.06464725456589e-06,0.000114690924029385,3.74949543786619e-05,"IFNG/IL10/JAK2/STAT3",4
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","4/18","130/18903",6.06464725456589e-06,0.000114690924029385,3.74949543786619e-05,"IFNG/IL10/STAT5B/SOCS1",4
"GO:0030217","GO:0030217","T cell differentiation","5/18","296/18903",6.59775267613052e-06,0.000123213031226737,4.0281016338481e-05,"IFNG/LEPR/STAT3/STAT5B/SOCS1",5
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","4/18","134/18903",6.83955985641995e-06,0.000126118700205842,4.12309426446211e-05,"AKT1/IFNG/IRS1/STAT3",4
"GO:0046627","GO:0046627","negative regulation of insulin receptor signaling pathway","3/18","40/18903",7.00659445588012e-06,0.000126118700205842,4.12309426446211e-05,"IRS1/SOCS3/SOCS1",3
"GO:0098751","GO:0098751","bone cell development","3/18","40/18903",7.00659445588012e-06,0.000126118700205842,4.12309426446211e-05,"PTPN11/SH2B3/THPO",3
"GO:0034101","GO:0034101","erythrocyte homeostasis","4/18","137/18903",7.46707050821061e-06,0.000132807182610317,4.34175528296958e-05,"JAK2/SH2B3/STAT3/STAT5B",4
"GO:0030879","GO:0030879","mammary gland development","4/18","138/18903",7.68539932168461e-06,0.000135082195136433,4.41613038422496e-05,"AKT1/JAK2/STAT5A/STAT5B",4
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","3/18","42/18903",8.13157564042756e-06,0.000139638781687342,4.56509509638039e-05,"AKT1/IFNG/JAK2",3
"GO:1900077","GO:1900077","negative regulation of cellular response to insulin stimulus","3/18","42/18903",8.13157564042756e-06,0.000139638781687342,4.56509509638039e-05,"IRS1/SOCS3/SOCS1",3
"GO:0042063","GO:0042063","gliogenesis","5/18","310/18903",8.2584578905295e-06,0.000140206091914217,4.5836417000068e-05,"AKT1/IFNG/LEPR/PTPN11/STAT3",5
"GO:0032943","GO:0032943","mononuclear cell proliferation","5/18","312/18903",8.52023762397755e-06,0.00014302511247441,4.6758016055891e-05,"BCL2L1/IL10/JAK2/MPL/STAT5B",5
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","3/18","43/18903",8.73624008073147e-06,0.000145021585340142,4.74107064030339e-05,"AKT1/PTPN11/STAT5B",3
"GO:0010828","GO:0010828","positive regulation of glucose transmembrane transport","3/18","44/18903",9.36989597814453e-06,0.000152158962949434,4.97440701814538e-05,"AKT1/IRS1/PTPN11",3
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","3/18","44/18903",9.36989597814453e-06,0.000152158962949434,4.97440701814538e-05,"AKT1/IFNG/JAK2",3
"GO:0035264","GO:0035264","multicellular organism growth","4/18","147/18903",9.86896599307087e-06,0.000158540163372558,5.1830223212053e-05,"PTPN11/STAT3/STAT5A/STAT5B",4
"GO:0046427","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","3/18","45/18903",1.0033197971329e-05,0.000159463806054952,5.21321820682714e-05,"IL10/JAK2/SOCS1",3
"GO:1901214","GO:1901214","regulation of neuron death","5/18","325/18903",1.03846324482695e-05,0.000160343625425979,5.24198141320751e-05,"AKT1/BCL2L1/IFNG/IL10/JAK2",5
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","4/18","149/18903",1.04105298971352e-05,0.000160343625425979,5.24198141320751e-05,"BCL2L1/JAK2/MPL/STAT5B",4
"GO:0050796","GO:0050796","regulation of insulin secretion","4/18","149/18903",1.04105298971352e-05,0.000160343625425979,5.24198141320751e-05,"IFNG/IRS1/JAK2/PTPN11",4
"GO:0001890","GO:0001890","placenta development","4/18","150/18903",1.0689393843482e-05,0.000161877149718783,5.29211565345701e-05,"AKT1/EPOR/IL10/SOCS3",4
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","3/18","46/18903",1.07267990777507e-05,0.000161877149718783,5.29211565345701e-05,"IFNG/IL10/JAK2",3
"GO:0006913","GO:0006913","nucleocytoplasmic transport","5/18","329/18903",1.10182461269609e-05,0.000162982769442372,5.32826076384561e-05,"AKT1/IFNG/JAK2/PTPN11/STAT3",5
"GO:0051169","GO:0051169","nuclear transport","5/18","329/18903",1.10182461269609e-05,0.000162982769442372,5.32826076384561e-05,"AKT1/IFNG/JAK2/PTPN11/STAT3",5
"GO:0060711","GO:0060711","labyrinthine layer development","3/18","47/18903",1.14513506961167e-05,0.000166100174174741,5.43017549616571e-05,"AKT1/IL10/SOCS3",3
"GO:0070849","GO:0070849","response to epidermal growth factor","3/18","47/18903",1.14513506961167e-05,0.000166100174174741,5.43017549616571e-05,"AKT1/PTPN11/STAT5B",3
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","4/18","155/18903",1.21672677477663e-05,0.000174787480915027,5.71418242405217e-05,"AKT1/IRS1/LEPR/STAT3",4
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","5/18","338/18903",1.25547707595026e-05,0.000178636452520922,5.84001366657564e-05,"AKT1/IFNG/SH2B3/SOCS3/SOCS1",5
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","5/18","339/18903",1.27353418723223e-05,0.000179496233558958,5.86812177632329e-05,"AKT1/IFNG/IRS1/LEPR/STAT3",5
"GO:1904894","GO:1904894","positive regulation of receptor signaling pathway via STAT","3/18","49/18903",1.29959029843108e-05,0.000181456813631405,5.93221739765883e-05,"IL10/JAK2/SOCS1",3
"GO:0010506","GO:0010506","regulation of autophagy","5/18","344/18903",1.36689460295562e-05,0.000189087086742194,6.18166760011119e-05,"AKT1/IFNG/IL10/LEPR/STAT3",5
"GO:0070661","GO:0070661","leukocyte proliferation","5/18","348/18903",1.44537175655053e-05,0.000198108752686834,6.47660545668224e-05,"BCL2L1/IL10/JAK2/MPL/STAT5B",5
"GO:0006606","GO:0006606","protein import into nucleus","4/18","165/18903",1.55687566730075e-05,0.000211452022449756,6.91282592945021e-05,"AKT1/IFNG/JAK2/STAT3",4
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","4/18","167/18903",1.63252331449869e-05,0.000219728813681175,7.18341221363102e-05,"BCL2L1/JAK2/MPL/STAT5B",4
"GO:0051170","GO:0051170","import into nucleus","4/18","169/18903",1.71084666756077e-05,0.000228214725119266,7.46083509161838e-05,"AKT1/IFNG/JAK2/STAT3",4
"GO:0070997","GO:0070997","neuron death","5/18","368/18903",1.89223667578856e-05,0.000250177132179478,8.17883388510377e-05,"AKT1/BCL2L1/IFNG/IL10/JAK2",5
"GO:0046631","GO:0046631","alpha-beta T cell activation","4/18","174/18903",1.91875322304957e-05,0.000251457659231233,8.22069709598339e-05,"IFNG/JAK2/STAT3/SOCS1",4
"GO:0043551","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","3/18","56/18903",1.9471770927031e-05,0.000252752458562924,8.26302689869633e-05,"IRS1/SOCS3/SOCS1",3
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","4/18","175/18903",1.96246888844038e-05,0.000252752458562924,8.26302689869633e-05,"AKT1/IFNG/IL10/JAK2",4
"GO:0032635","GO:0032635","interleukin-6 production","4/18","176/18903",2.00691378700403e-05,0.000254095694727459,8.30694020668927e-05,"IFNG/IL10/PTPN11/STAT3",4
"GO:0032675","GO:0032675","regulation of interleukin-6 production","4/18","176/18903",2.00691378700403e-05,0.000254095694727459,8.30694020668927e-05,"IFNG/IL10/PTPN11/STAT3",4
"GO:0048659","GO:0048659","smooth muscle cell proliferation","4/18","179/18903",2.14470089300673e-05,0.000267015261179337,8.72930889785193e-05,"AKT1/IFNG/IL10/JAK2",4
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","4/18","179/18903",2.14470089300673e-05,0.000267015261179337,8.72930889785193e-05,"IFNG/IRS1/JAK2/PTPN11",4
"GO:0050732","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","3/18","58/18903",2.16488392329371e-05,0.000267300543917422,8.73863541025038e-05,"SH2B3/SOCS3/SOCS1",3
"GO:0046324","GO:0046324","regulation of glucose import","3/18","59/18903",2.27950201789805e-05,0.000278069799538209,9.09070576944472e-05,"AKT1/IRS1/PTPN11",3
"GO:0002791","GO:0002791","regulation of peptide secretion","4/18","182/18903",2.28932967491296e-05,0.000278069799538209,9.09070576944472e-05,"IFNG/IRS1/JAK2/PTPN11",4
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","4/18","183/18903",2.33909617192532e-05,0.000278917459526332,9.11841761574142e-05,"AKT1/IL10/STAT3/STAT5A",4
"GO:0030073","GO:0030073","insulin secretion","4/18","183/18903",2.33909617192532e-05,0.000278917459526332,9.11841761574142e-05,"IFNG/IRS1/JAK2/PTPN11",4
"GO:0090087","GO:0090087","regulation of peptide transport","4/18","184/18903",2.38965427171155e-05,0.000278917459526332,9.11841761574142e-05,"IFNG/IRS1/JAK2/PTPN11",4
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","4/18","184/18903",2.38965427171155e-05,0.000278917459526332,9.11841761574142e-05,"IFNG/IL10/STAT5B/SOCS1",4
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","4/18","184/18903",2.38965427171155e-05,0.000278917459526332,9.11841761574142e-05,"IFNG/IL10/STAT5B/SOCS1",4
"GO:0050878","GO:0050878","regulation of body fluid levels","5/18","390/18903",2.5014574482653e-05,0.000289703676566539,9.47104248058015e-05,"JAK2/MPL/SH2B3/STAT5A/STAT5B",5
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","3/18","63/18903",2.77787508717715e-05,0.000319241952326359,0.000104367128781393,"IFNG/JAK2/STAT3",3
"GO:0040014","GO:0040014","regulation of multicellular organism growth","3/18","65/18903",3.05187875009159e-05,0.000348053958216552,0.000113786399360586,"STAT3/STAT5A/STAT5B",3
"GO:0030219","GO:0030219","megakaryocyte differentiation","3/18","66/18903",3.19530293795344e-05,0.000361650196159275,0.000118231304881212,"PTPN11/SH2B3/THPO",3
"GO:0001935","GO:0001935","endothelial cell proliferation","4/18","199/18903",3.24848858155338e-05,0.000364905409085771,0.000119295504696539,"AKT1/IL10/STAT3/STAT5A",4
"GO:0050727","GO:0050727","regulation of inflammatory response","5/18","414/18903",3.33025586484838e-05,0.000371298676274887,0.000121385602615055,"IFNG/IL10/JAK2/STAT5B/SOCS3",5
"GO:0043550","GO:0043550","regulation of lipid kinase activity","3/18","68/18903",3.49530579216474e-05,0.000386813840999565,0.000126457846983582,"IRS1/SOCS3/SOCS1",3
"GO:0032819","GO:0032819","positive regulation of natural killer cell proliferation","2/18","10/18903",3.8364926817646e-05,0.000421450004893847,0.000137781161326531,"JAK2/STAT5B",2
"GO:0070527","GO:0070527","platelet aggregation","3/18","71/18903",3.97912086629492e-05,0.000433927487171139,0.000141860321318543,"JAK2/MPL/SH2B3",3
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","4/18","210/18903",4.008643090136e-05,0.000433979186714723,0.000141877223022357,"IFNG/IL10/STAT5B/SOCS1",4
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation","3/18","73/18903",4.32492026344569e-05,0.000464851141984738,0.000151969935799985,"IFNG/JAK2/SOCS1",3
"GO:0048732","GO:0048732","gland development","5/18","441/18903",4.50309007776431e-05,0.000477336158986907,0.000156051559057229,"AKT1/IL10/JAK2/STAT5A/STAT5B",5
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","3/18","74/18903",4.50497981373186e-05,0.000477336158986907,0.000156051559057229,"IFNG/JAK2/STAT3",3
