"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051208","GO:0051208","sequestering of calcium ion","2/4","131/18903",0.000283378790191449,0.00289344659458637,0.000753583486381692,"CALR/HSP90B1",2
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","2/4","222/18903",0.000811138263140062,0.00776425231603038,0.002022160125716,"CALR/P4HB",2
"GO:0051651","GO:0051651","maintenance of location in cell","2/4","226/18903",0.000840460302250711,0.00776425231603038,0.002022160125716,"CALR/HSP90B1",2
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","2/4","284/18903",0.00132293988692811,0.0114530867783275,0.00298289834704134,"CALR/HSP90B1",2
"GO:0001666","GO:0001666","response to hypoxia","2/4","296/18903",0.00143607832063511,0.0114530867783275,0.00298289834704134,"HSP90B1/P4HB",2
"GO:0010720","GO:0010720","positive regulation of cell development","2/4","307/18903",0.00154377518168823,0.0114530867783275,0.00298289834704134,"CALR/P4HB",2
"GO:0036293","GO:0036293","response to decreased oxygen levels","2/4","309/18903",0.00156376537056895,0.0114530867783275,0.00298289834704134,"HSP90B1/P4HB",2
"GO:0055074","GO:0055074","calcium ion homeostasis","2/4","309/18903",0.00156376537056895,0.0114530867783275,0.00298289834704134,"CALR/HSP90B1",2
"GO:0022604","GO:0022604","regulation of cell morphogenesis","2/4","312/18903",0.00159398630420022,0.0114530867783275,0.00298289834704134,"CALR/P4HB",2
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","2/4","323/18903",0.0017072128906472,0.0118285464566271,0.0030806849154536,"CALR/HSP90B1",2
"GO:0070482","GO:0070482","response to oxygen levels","2/4","337/18903",0.00185680017737089,0.0123623819209357,0.00321971965385195,"HSP90B1/P4HB",2
"GO:0051235","GO:0051235","maintenance of location","2/4","342/18903",0.0019117085444746,0.0123623819209357,0.00321971965385195,"CALR/HSP90B1",2
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","2/4","356/18903",0.00206959799417142,0.0124310223214046,0.00323759669792416,"CALR/HSP90B1",2
"GO:0018401","GO:0018401","peptidyl-proline hydroxylation to 4-hydroxy-L-proline","1/4","10/18903",0.00211455534333171,0.0124310223214046,0.00323759669792416,"P4HB",1
"GO:2000510","GO:2000510","positive regulation of dendritic cell chemotaxis","1/4","10/18903",0.00211455534333171,0.0124310223214046,0.00323759669792416,"CALR",1
"GO:0031589","GO:0031589","cell-substrate adhesion","2/4","369/18903",0.00222166756822094,0.0126463169320072,0.00329366908701218,"CALR/P4HB",2
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","2/4","374/18903",0.00228155202381573,0.0126463169320072,0.00329366908701218,"P4HB/PDIA3",2
"GO:0071257","GO:0071257","cellular response to electrical stimulus","1/4","12/18903",0.0025370636644505,0.013302441916308,0.00346455351048717,"CALR",1
"GO:2000508","GO:2000508","regulation of dendritic cell chemotaxis","1/4","12/18903",0.0025370636644505,0.013302441916308,0.00346455351048717,"CALR",1
"GO:0042921","GO:0042921","glucocorticoid receptor signaling pathway","1/4","13/18903",0.00274826750465718,0.0133518821796114,0.0034774299762417,"CALR",1
"GO:0071285","GO:0071285","cellular response to lithium ion","1/4","13/18903",0.00274826750465718,0.0133518821796114,0.0034774299762417,"CALR",1
"GO:0006875","GO:0006875","cellular metal ion homeostasis","2/4","420/18903",0.00286870967820615,0.0133518821796114,0.0034774299762417,"CALR/HSP90B1",2
"GO:0031958","GO:0031958","corticosteroid receptor signaling pathway","1/4","14/18903",0.00295943780269736,0.0133518821796114,0.0034774299762417,"CALR",1
"GO:0046598","GO:0046598","positive regulation of viral entry into host cell","1/4","14/18903",0.00295943780269736,0.0133518821796114,0.0034774299762417,"P4HB",1
"GO:0075294","GO:0075294","positive regulation by symbiont of entry into host","1/4","14/18903",0.00295943780269736,0.0133518821796114,0.0034774299762417,"P4HB",1
"GO:0019511","GO:0019511","peptidyl-proline hydroxylation","1/4","15/18903",0.003170574562123,0.0139793514784514,0.00364085117181588,"P4HB",1
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","2/4","450/18903",0.00328662845657378,0.0141690204572292,0.00369024949510038,"CALR/HSP90B1",2
"GO:0048385","GO:0048385","regulation of retinoic acid receptor signaling pathway","1/4","16/18903",0.00338167778648513,0.0142618584908286,0.00371442868996078,"CALR",1
"GO:1901163","GO:1901163","regulation of trophoblast cell migration","1/4","17/18903",0.0035927474793348,0.0147586805395855,0.003843823472057,"CALR",1
"GO:0045785","GO:0045785","positive regulation of cell adhesion","2/4","484/18903",0.00379338972786845,0.0147586805395855,0.003843823472057,"CALR/P4HB",2
"GO:0061450","GO:0061450","trophoblast cell migration","1/4","18/18903",0.00380378364422307,0.0147586805395855,0.003843823472057,"CALR",1
"GO:0071318","GO:0071318","cellular response to ATP","1/4","18/18903",0.00380378364422307,0.0147586805395855,0.003843823472057,"HSP90B1",1
"GO:0030003","GO:0030003","cellular cation homeostasis","2/4","499/18903",0.0040280817433296,0.0153225070236459,0.00399066921939775,"CALR/HSP90B1",2
"GO:0010226","GO:0010226","response to lithium ion","1/4","24/18903",0.00506929674519374,0.0185555390295771,0.00483269600336245,"CALR",1
"GO:1903902","GO:1903902","positive regulation of viral life cycle","1/4","24/18903",0.00506929674519374,0.0185555390295771,0.00483269600336245,"P4HB",1
"GO:0002407","GO:0002407","dendritic cell chemotaxis","1/4","27/18903",0.00570160095576888,0.0201111015530757,0.00523783437084988,"CALR",1
"GO:0018126","GO:0018126","protein hydroxylation","1/4","27/18903",0.00570160095576888,0.0201111015530757,0.00523783437084988,"P4HB",1
"GO:0030970","GO:0030970","retrograde protein transport, ER to cytosol","1/4","29/18903",0.00612296962792525,0.0204802777209913,0.00533398443086047,"HSP90B1",1
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/4","29/18903",0.00612296962792525,0.0204802777209913,0.00533398443086047,"P4HB",1
"GO:1903513","GO:1903513","endoplasmic reticulum to cytosol transport","1/4","29/18903",0.00612296962792525,0.0204802777209913,0.00533398443086047,"HSP90B1",1
"GO:0048384","GO:0048384","retinoic acid receptor signaling pathway","1/4","31/18903",0.00654420435862213,0.0214823880644285,0.00559497898585224,"CALR",1
"GO:0033198","GO:0033198","response to ATP","1/4","32/18903",0.00675477150479453,0.0214823880644285,0.00559497898585224,"HSP90B1",1
"GO:0040020","GO:0040020","regulation of meiotic nuclear division","1/4","32/18903",0.00675477150479453,0.0214823880644285,0.00559497898585224,"CALR",1
"GO:0036336","GO:0036336","dendritic cell migration","1/4","34/18903",0.00717580537652784,0.0224533265007484,0.00584785497577821,"CALR",1
"GO:0033144","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","1/4","37/18903",0.00780710518581429,0.0240409270801265,0.00626133749238239,"CALR",1
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","1/4","40/18903",0.00843810388226107,0.0255780023931039,0.00666166095967979,"CALR",1
"GO:0033574","GO:0033574","response to testosterone","1/4","43/18903",0.00906880156163181,0.0266567803478268,0.00694262320507699,"CALR",1
"GO:0051602","GO:0051602","response to electrical stimulus","1/4","43/18903",0.00906880156163181,0.0266567803478268,0.00694262320507699,"CALR",1
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","1/4","45/18903",0.00948909949678678,0.0274759000354722,0.00715595877212514,"P4HB",1
"GO:0046596","GO:0046596","regulation of viral entry into host cell","1/4","46/18903",0.00969919831967425,0.027671242264953,0.00720683466477344,"P4HB",1
"GO:0032527","GO:0032527","protein exit from endoplasmic reticulum","1/4","48/18903",0.0101192956937967,0.028451353110095,0.00741001057669321,"HSP90B1",1
"GO:0018208","GO:0018208","peptidyl-proline modification","1/4","49/18903",0.010329294252122,0.0286269012130239,0.00745573118950162,"P4HB",1
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","1/4","50/18903",0.010539259396017,0.0287974129975675,0.00750014011873705,"PDIA3",1
"GO:0052372","GO:0052372","modulation by symbiont of entry into host","1/4","53/18903",0.0111689543765637,0.0300941270701856,0.0078378627203956,"P4HB",1
"GO:0006611","GO:0006611","protein export from nucleus","1/4","59/18903",0.0124274426265105,0.0317226824939874,0.00826201171845575,"CALR",1
"GO:0007566","GO:0007566","embryo implantation","1/4","59/18903",0.0124274426265105,0.0317226824939874,0.00826201171845575,"CALR",1
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity","1/4","59/18903",0.0124274426265105,0.0317226824939874,0.00826201171845575,"HSP90B1",1
"GO:0043903","GO:0043903","regulation of biological process involved in symbiotic interaction","1/4","59/18903",0.0124274426265105,0.0317226824939874,0.00826201171845575,"P4HB",1
"GO:0030865","GO:0030865","cortical cytoskeleton organization","1/4","61/18903",0.0128466716400971,0.0323669389373875,0.00842980504066523,"CALR",1
"GO:0048524","GO:0048524","positive regulation of viral process","1/4","64/18903",0.0134752648800361,0.0330911567940128,0.00861842390728494,"P4HB",1
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","1/4","64/18903",0.0134752648800361,0.0330911567940128,0.00861842390728494,"CALR",1
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","1/4","67/18903",0.0141035578684601,0.0342011278310157,0.00890751023271162,"CALR",1
"GO:0033143","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","1/4","72/18903",0.015150045883296,0.0358999184796503,0.00934995163875863,"CALR",1
"GO:0045665","GO:0045665","negative regulation of neuron differentiation","1/4","73/18903",0.0153592434732525,0.0358999184796503,0.00934995163875863,"CALR",1
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","1/4","73/18903",0.0153592434732525,0.0358999184796503,0.00934995163875863,"CALR",1
"GO:0050766","GO:0050766","positive regulation of phagocytosis","1/4","74/18903",0.0155684077337997,0.0359556083375851,0.00936445577972917,"CALR",1
"GO:2000242","GO:2000242","negative regulation of reproductive process","1/4","75/18903",0.0157775386684783,0.036009911784527,0.0093785988369902,"CALR",1
"GO:1903201","GO:1903201","regulation of oxidative stress-induced cell death","1/4","80/18903",0.0168226935777361,0.0379488669079164,0.00988358986207264,"P4HB",1
"GO:0010921","GO:0010921","regulation of phosphatase activity","1/4","84/18903",0.0176582180005386,0.0393757964609711,0.0102552264249952,"HSP90B1",1
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","1/4","94/18903",0.0197446992194399,0.0434934144910207,0.0113276391512154,"HSP90B1",1
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress","1/4","95/18903",0.0199531643799012,0.0434934144910207,0.0113276391512154,"P4HB",1
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","1/4","97/18903",0.020369994949658,0.0439086557803738,0.0114357866384045,"CALR",1
"GO:0036473","GO:0036473","cell death in response to oxidative stress","1/4","100/18903",0.0209949914794157,0.0447585532638094,0.0116571381262227,"P4HB",1
"GO:0050764","GO:0050764","regulation of phagocytosis","1/4","103/18903",0.0216196889041717,0.0455333747956449,0.0118589364633259,"CALR",1
"GO:1902882","GO:1902882","regulation of response to oxidative stress","1/4","104/18903",0.0218278549278091,0.0455333747956449,0.0118589364633259,"P4HB",1
"GO:0090398","GO:0090398","cellular senescence","1/4","108/18903",0.0226601868602069,0.0467667686263844,0.0121801676292265,"CALR",1
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","1/4","111/18903",0.0232840871381976,0.0475485568927404,0.0123837804169915,"CALR",1
"GO:0030518","GO:0030518","intracellular steroid hormone receptor signaling pathway","1/4","116/18903",0.0243232570816985,0.0486465141633969,0.0126697378179222,"CALR",1
"GO:0098586","GO:0098586","cellular response to virus","1/4","116/18903",0.0243232570816985,0.0486465141633969,0.0126697378179222,"CALR",1
